job_id,date_posted,knowledge,confidence_score,confidence_tier,source,job_date,job_year,job_month
in-18f1331162449a3f,,Purview,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-18f1331162449a3f,,Alation,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-18f1331162449a3f,,Collibra,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-18f1331162449a3f,,SaaS,0.831,High,BERT+GPT,2025-11-26,2025,2025-11
in-18f1331162449a3f,,Monthly Recurring Revenue (MRR),0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-18f1331162449a3f,,Churn Rate,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-18f1331162449a3f,,Customer Acquisition Cost (CAC),0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-18f1331162449a3f,,Customer Lifetime Value (CLTV),0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-18f1331162449a3f,,scale,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-18f1331162449a3f,,-up,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-e5fcb146e8b9f431,,global perspectives,0.75,Medium High,GPT,2025-11-05,2025,2025-11
in-e5fcb146e8b9f431,,artistic movements,0.75,Medium High,GPT,2025-11-05,2025,2025-11
in-e5fcb146e8b9f431,,design innovation,0.75,Medium High,GPT,2025-11-05,2025,2025-11
in-e5fcb146e8b9f431,,culture,0.75,Medium High,GPT,2025-11-05,2025,2025-11
in-e5fcb146e8b9f431,,technology,0.75,Medium High,GPT,2025-11-05,2025,2025-11
in-e5fcb146e8b9f431,,society,0.75,Medium High,GPT,2025-11-05,2025,2025-11
in-e5fcb146e8b9f431,,time-based media,0.75,Medium High,GPT,2025-11-05,2025,2025-11
in-e5fcb146e8b9f431,,narrative development,0.828,High,BERT+GPT,2025-11-05,2025,2025-11
in-e5fcb146e8b9f431,,visual storytelling,0.75,Medium High,GPT,2025-11-05,2025,2025-11
in-00c0b91f9c9cb324,,AECOM University,0.75,Medium High,GPT,2025-11-04,2025,2025-11
in-00c0b91f9c9cb324,,Graduate Development Programme,0.75,Medium High,GPT,2025-11-04,2025,2025-11
in-00c0b91f9c9cb324,,live projects,0.75,Medium High,GPT,2025-11-04,2025,2025-11
in-00c0b91f9c9cb324,,live,0.532,Medium Low,BERT (standalone),2025-11-04,2025,2025-11
in-1817e77fde92559f,,infrastructure,0.826,High,BERT+GPT,2025-11-19,2025,2025-11
in-1817e77fde92559f,,application engineering,0.75,Medium High,GPT,2025-11-19,2025,2025-11
in-1817e77fde92559f,,reliability engineering,0.822,High,BERT+GPT,2025-11-19,2025,2025-11
in-6195fbab8cf1bc1f,,MongoDB,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-6195fbab8cf1bc1f,,message queue technology,0.831,High,BERT+GPT,2025-11-26,2025,2025-11
in-6195fbab8cf1bc1f,,design patterns,0.831,High,BERT+GPT,2025-11-26,2025,2025-11
in-6195fbab8cf1bc1f,,NodeJS,0.831,High,BERT+GPT,2025-11-26,2025,2025-11
in-6195fbab8cf1bc1f,,JavaScript,0.823,High,BERT+GPT,2025-11-26,2025,2025-11
in-6195fbab8cf1bc1f,,TypeScript,0.831,High,BERT+GPT,2025-11-26,2025,2025-11
in-6195fbab8cf1bc1f,,Amazon Web Services,0.827,High,BERT+GPT,2025-11-26,2025,2025-11
in-6195fbab8cf1bc1f,,object,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-6195fbab8cf1bc1f,,-oriented languages,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-d1c3064ca0a52a90,,database,0.75,Medium High,GPT,2025-11-09,2025,2025-11
in-d1c3064ca0a52a90,,data pipeline,0.75,Medium High,GPT,2025-11-09,2025,2025-11
in-d1c3064ca0a52a90,,dashboards,0.75,Medium High,GPT,2025-11-09,2025,2025-11
in-2852318d9eae20d7,,data,0.75,Medium High,GPT,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,clinical KPIs,0.75,Medium High,GPT,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,audits,0.75,Medium High,GPT,2025-12-02,2025,2025-12
in-d3049bbf5736b160,,AI productivity,0.75,Medium High,GPT,2025-10-21,2025,2025-10
in-ea2a9e0627ec4b56,,algorithmic trading,0.75,Medium High,GPT,2025-08-25,2025,2025-08
in-ea2a9e0627ec4b56,,proprietary dataspaces,0.75,Medium High,GPT,2025-08-25,2025,2025-08
in-ea2a9e0627ec4b56,,modelling approaches,0.75,Medium High,GPT,2025-08-25,2025,2025-08
in-ea2a9e0627ec4b56,,algorithmic,0.532,Medium Low,BERT (standalone),2025-08-25,2025,2025-08
in-f212c6ad771f68f6,,SSCC,0.831,High,BERT+GPT,2025-12-01,2025,2025-12
in-f212c6ad771f68f6,,CPS,0.821,High,BERT+GPT,2025-12-01,2025,2025-12
in-f212c6ad771f68f6,,Standard Operating Procedures,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-f212c6ad771f68f6,,Community-Based Care,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-5906aa7cd05b4ccd,,Agricultural Policy,0.829,High,BERT+GPT,2025-12-01,2025,2025-12
in-5906aa7cd05b4ccd,,Automatic Identification,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-5906aa7cd05b4ccd,,Marketing Communications (MarCom),0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-5906aa7cd05b4ccd,,Technology Platforms,0.827,High,BERT+GPT,2025-12-01,2025,2025-12
in-5906aa7cd05b4ccd,,Veterinary Technology,0.822,High,BERT+GPT,2025-12-01,2025,2025-12
in-5906aa7cd05b4ccd,,"Automatic Identification, Communication,",0.532,Medium Low,BERT (standalone),2025-12-01,2025,2025-12
in-5906aa7cd05b4ccd,,"Product Management,",0.532,Medium Low,BERT (standalone),2025-12-01,2025,2025-12
in-5906aa7cd05b4ccd,,"Segmentation Strategy,",0.532,Medium Low,BERT (standalone),2025-12-01,2025,2025-12
in-f5623e04e238736a,,financial datasets,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-f5623e04e238736a,,ERP datasets,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-f5623e04e238736a,,federal environment,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-fc11b6dbc96f4b5e,,aerospace systems,0.75,Medium High,GPT,2025-11-10,2025,2025-11
in-fc11b6dbc96f4b5e,,defense systems,0.75,Medium High,GPT,2025-11-10,2025,2025-11
in-fc11b6dbc96f4b5e,,precision engagement systems,0.75,Medium High,GPT,2025-11-10,2025,2025-11
in-e8e6926b64d2b259,,servers,0.75,Medium High,GPT,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,storage,0.75,Medium High,GPT,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,systems management,0.75,Medium High,GPT,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,SLA,0.75,Medium High,GPT,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,capacity planning,0.75,Medium High,GPT,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,patch deployments,0.75,Medium High,GPT,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,infrastructure maintenance,0.75,Medium High,GPT,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,server architecture,0.75,Medium High,GPT,2025-11-07,2025,2025-11
in-08c6f5f4544b868d,,ERP,0.75,Medium High,GPT,2025-11-11,2025,2025-11
in-08c6f5f4544b868d,,cloud platforms,0.75,Medium High,GPT,2025-11-11,2025,2025-11
in-fa7f3a0e7e2b882a,,quantitative equity funds,0.75,Medium High,GPT,2025-11-20,2025,2025-11
in-2b2bf00f37de72ce,,next-gen payments,0.75,Medium High,GPT,2025-10-28,2025,2025-10
in-2b2bf00f37de72ce,,payout options,0.75,Medium High,GPT,2025-10-28,2025,2025-10
in-2b2bf00f37de72ce,,card issuing,0.75,Medium High,GPT,2025-10-28,2025,2025-10
in-2b2bf00f37de72ce,,banking,0.75,Medium High,GPT,2025-10-28,2025,2025-10
in-2b2bf00f37de72ce,,risk management,0.75,Medium High,GPT,2025-10-28,2025,2025-10
in-2b2bf00f37de72ce,,fraud management,0.75,Medium High,GPT,2025-10-28,2025,2025-10
in-51094d1568950e3c,,inventory management,0.75,Medium High,GPT,2025-11-24,2025,2025-11
in-51094d1568950e3c,,customer experience,0.75,Medium High,GPT,2025-11-24,2025,2025-11
in-51094d1568950e3c,,sales support,0.75,Medium High,GPT,2025-11-24,2025,2025-11
in-0a5a395a96ddcbe9,,.NET Core,0.831,High,BERT+GPT,2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,C#,0.75,Medium High,GPT,2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,Jest,0.826,High,BERT+GPT,2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,Enzyme,0.827,High,BERT+GPT,2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,testing-library,0.75,Medium High,GPT,2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,Apple App Store,0.825,High,BERT+GPT,2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,Google Play Store,0.75,Medium High,GPT,2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,back,0.532,Medium Low,BERT (standalone),2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,-end,0.532,Medium Low,BERT (standalone),2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,/,0.532,Medium Low,BERT (standalone),2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,C,0.532,Medium Low,BERT (standalone),2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,"#,",0.532,Medium Low,BERT (standalone),2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,Testing,0.532,Medium Low,BERT (standalone),2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,testing,0.532,Medium Low,BERT (standalone),2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,-library),0.532,Medium Low,BERT (standalone),2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,mobile,0.532,Medium Low,BERT (standalone),2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,application release,0.532,Medium Low,BERT (standalone),2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,store submissions,0.532,Medium Low,BERT (standalone),2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,Google,0.532,Medium Low,BERT (standalone),2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,Play Store).,0.532,Medium Low,BERT (standalone),2025-11-18,2025,2025-11
in-be694c81d73fe006,,relationship management,0.831,High,BERT+GPT,2025-11-22,2025,2025-11
in-be694c81d73fe006,,risk management,0.829,High,BERT+GPT,2025-11-22,2025,2025-11
in-801e8b4ef37502b1,,market research,0.827,High,BERT+GPT,2025-11-26,2025,2025-11
in-801e8b4ef37502b1,,competitive intelligence,0.83,High,BERT+GPT,2025-11-26,2025,2025-11
in-801e8b4ef37502b1,,early-stage deal sourcing,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-801e8b4ef37502b1,,M&A pipeline,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-801e8b4ef37502b1,,early,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-801e8b4ef37502b1,,-stage,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-801e8b4ef37502b1,,deal sourcing,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-9a53c7e761eaec15,,EHS solutions,0.75,Medium High,GPT,2025-11-18,2025,2025-11
in-9a53c7e761eaec15,,AI,0.75,Medium High,GPT,2025-11-18,2025,2025-11
in-9a53c7e761eaec15,,workplace safety,0.75,Medium High,GPT,2025-11-18,2025,2025-11
in-2884ab8cc272fed2,,BTC liquidity,0.75,Medium High,GPT,2025-10-29,2025,2025-10
in-2884ab8cc272fed2,,Block products,0.75,Medium High,GPT,2025-10-29,2025,2025-10
in-e8b042329279ef85,,Employment Eligibility Verification (Form I-9),0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-5dc0137fea6a865d,,cryptography,0.75,Medium High,GPT,2025-11-27,2025,2025-11
in-5dc0137fea6a865d,,cybersecurity engineering,0.75,Medium High,GPT,2025-11-27,2025,2025-11
in-5dc0137fea6a865d,,digital authentication,0.75,Medium High,GPT,2025-11-27,2025,2025-11
in-5dc0137fea6a865d,,SCADA protection,0.75,Medium High,GPT,2025-11-27,2025,2025-11
in-5dc0137fea6a865d,,audit and compliance,0.75,Medium High,GPT,2025-11-27,2025,2025-11
in-3d8c83688fe4cee8,,cutting edge technology,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-70c05c5ac582dbba,,machine learning workflows,0.831,High,BERT+GPT,2025-10-30,2025,2025-10
in-70c05c5ac582dbba,,data engineering,0.831,High,BERT+GPT,2025-10-30,2025,2025-10
in-70c05c5ac582dbba,,GCP,0.83,High,BERT+GPT,2025-10-30,2025,2025-10
in-0327c83c4d84f3ce,,applicable law,0.75,Medium High,GPT,2025-10-01,2025,2025-10
in-80aa4c8b345e347c,,oscilloscopes,0.828,High,BERT+GPT,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,logic analyzers,0.829,High,BERT+GPT,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,multimeters,0.829,High,BERT+GPT,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,in-circuit emulators,0.823,High,BERT+GPT,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,protocol sniffers,0.827,High,BERT+GPT,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,in,0.532,Medium Low,BERT (standalone),2025-11-21,2025,2025-11
in-e622db2eb160aabb,,Salesforce,0.826,High,BERT+GPT,2025-11-18,2025,2025-11
in-e622db2eb160aabb,,Junifer,0.827,High,BERT+GPT,2025-11-18,2025,2025-11
in-e622db2eb160aabb,,Databricks,0.831,High,BERT+GPT,2025-11-18,2025,2025-11
in-7d34855edd4c608f,,Top Secret Security Clearance,0.831,High,BERT+GPT,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,CI Poly,0.83,High,BERT+GPT,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,SCI eligible,0.829,High,BERT+GPT,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,software development lifecycle,0.831,High,BERT+GPT,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,Docker,0.831,High,BERT+GPT,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,Kubernetes,0.828,High,BERT+GPT,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,CI/CD pipeline,0.75,Medium High,GPT,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,Bachelor's degree,0.532,Medium Low,BERT (standalone),2025-11-29,2025,2025-11
in-7d34855edd4c608f,,"Computer Science,",0.532,Medium Low,BERT (standalone),2025-11-29,2025,2025-11
in-7d34855edd4c608f,,"Computer Engineering,",0.532,Medium Low,BERT (standalone),2025-11-29,2025,2025-11
in-7d34855edd4c608f,,Electrical Engineering,0.532,Medium Low,BERT (standalone),2025-11-29,2025,2025-11
in-7d34855edd4c608f,,CI,0.532,Medium Low,BERT (standalone),2025-11-29,2025,2025-11
in-7d34855edd4c608f,,/,0.532,Medium Low,BERT (standalone),2025-11-29,2025,2025-11
in-7d34855edd4c608f,,CD pipeline.,0.532,Medium Low,BERT (standalone),2025-11-29,2025,2025-11
in-eea82d0c75953540,,electrical engineering,0.831,High,BERT+GPT,2025-11-25,2025,2025-11
in-9ca4310cb8e13248,,milk processing,0.75,Medium High,GPT,2025-09-25,2025,2025-09
in-9ca4310cb8e13248,,dairy technology,0.75,Medium High,GPT,2025-09-25,2025,2025-09
in-9ca4310cb8e13248,,nutritional technology,0.75,Medium High,GPT,2025-09-25,2025,2025-09
in-9ca4310cb8e13248,,product innovation,0.75,Medium High,GPT,2025-09-25,2025,2025-09
in-9ca4310cb8e13248,,global food industry,0.75,Medium High,GPT,2025-09-25,2025,2025-09
in-9ca4310cb8e13248,,dairy brands,0.75,Medium High,GPT,2025-09-25,2025,2025-09
in-d531b391c880d7ca,,Azure DevOps pipelines,0.82,High,BERT+GPT,2025-11-20,2025,2025-11
in-d531b391c880d7ca,,CI/CD,0.75,Medium High,GPT,2025-11-20,2025,2025-11
in-d531b391c880d7ca,,Agile,0.831,High,BERT+GPT,2025-11-20,2025,2025-11
in-d531b391c880d7ca,,Azure,0.532,Medium Low,BERT (standalone),2025-11-20,2025,2025-11
in-d531b391c880d7ca,,CI,0.532,Medium Low,BERT (standalone),2025-11-20,2025,2025-11
in-d531b391c880d7ca,,/,0.532,Medium Low,BERT (standalone),2025-11-20,2025,2025-11
in-d531b391c880d7ca,,CD,0.532,Medium Low,BERT (standalone),2025-11-20,2025,2025-11
in-4340aab634b97a0f,,leases,0.75,Medium High,GPT,2025-11-21,2025,2025-11
in-4340aab634b97a0f,,prepaids,0.75,Medium High,GPT,2025-11-21,2025,2025-11
in-4340aab634b97a0f,,accruals,0.75,Medium High,GPT,2025-11-21,2025,2025-11
in-8aa6706047ab901c,,Gilda's Club,0.75,Medium High,GPT,2025-11-21,2025,2025-11
in-dbfc856e6f34e008,,AI,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-e03357f052aa5454,,clinical trials,0.827,High,BERT+GPT,2025-12-01,2025,2025-12
in-9fc9c5f45b5702c5,,Oracle,0.75,Medium High,GPT,2025-10-28,2025,2025-10
in-9fc9c5f45b5702c5,,BI,0.83,High,BERT+GPT,2025-10-28,2025,2025-10
in-9fc9c5f45b5702c5,,data ingestion,0.831,High,BERT+GPT,2025-10-28,2025,2025-10
in-9fc9c5f45b5702c5,,visualization,0.819,High,BERT+GPT,2025-10-28,2025,2025-10
in-fe0c3c02092b2d9b,,manufacturing process design,0.75,Medium High,GPT,2025-10-01,2025,2025-10
in-fe0c3c02092b2d9b,,production improvement,0.75,Medium High,GPT,2025-10-01,2025,2025-10
in-3c2433bacd2dab1d,,Instrumentation & Control,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-3c2433bacd2dab1d,,sustainable energy sources,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-3c2433bacd2dab1d,,energy,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-3c2433bacd2dab1d,,chemicals,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-3c2433bacd2dab1d,,resources,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-22fdbe0537848b26,,water treatment,0.75,Medium High,GPT,2025-10-12,2025,2025-10
in-22fdbe0537848b26,,wastewater treatment,0.75,Medium High,GPT,2025-10-12,2025,2025-10
in-ba278d0695de316c,,satellites,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-ba278d0695de316c,,payloads,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-ba278d0695de316c,,spacecraft,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-ba278d0695de316c,,NASA missions,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-ba278d0695de316c,,Moon,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-ba278d0695de316c,,Mars,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-ba278d0695de316c,,James Webb Space Telescope,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-7c03bbd4f2e27c3a,,Clinical Development,0.828,High,BERT+GPT,2025-09-09,2025,2025-09
in-7c03bbd4f2e27c3a,,Regulatory,0.826,High,BERT+GPT,2025-09-09,2025,2025-09
in-7c03bbd4f2e27c3a,,Patient Safety,0.831,High,BERT+GPT,2025-09-09,2025,2025-09
in-cf7f60dee735734d,,style guidelines,0.827,High,BERT+GPT,2025-12-01,2025,2025-12
in-51f52aa9e15e8653,,data visualization / reporting tools,0.831,High,BERT+GPT,2025-11-26,2025,2025-11
in-51f52aa9e15e8653,,Looker,0.827,High,BERT+GPT,2025-11-26,2025,2025-11
in-51f52aa9e15e8653,,Tableau,0.823,High,BERT+GPT,2025-11-26,2025,2025-11
in-51f52aa9e15e8653,,IP,0.825,High,BERT+GPT,2025-11-26,2025,2025-11
in-51f52aa9e15e8653,,royalty-based businesses,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-51f52aa9e15e8653,,content-driven businesses,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-51f52aa9e15e8653,,royalty,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-51f52aa9e15e8653,,"-based,",0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-51f52aa9e15e8653,,content,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
in-51f52aa9e15e8653,,-driven businesses,0.532,Medium Low,BERT (standalone),2025-11-26,2025,2025-11
