job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,job_date,job_year,job_month
in-f8940b65ce8d1046,,partner with territory leaders,Soft,,0.765,Medium High,BERT+GPT,0.81,1.23,2025-11-07,2025,2025-11
in-f8940b65ce8d1046,,plan budgets,Hard,Create,0.692,Medium,GPT,0.77,0.96,2025-11-07,2025,2025-11
in-f8940b65ce8d1046,,make investment decisions,Hard,Evaluate,0.515,Medium Low,GPT,0.83,0.96,2025-11-07,2025,2025-11
in-dd1ae4627c1642cf,,leverage strengths,Soft,,0.605,Medium,GPT,0.86,0.9,2025-11-27,2025,2025-11
in-dd1ae4627c1642cf,,deliver end-to-end services,Soft,,0.604,Medium,GPT,0.85,0.9,2025-11-27,2025,2025-11
in-dd1ae4627c1642cf,,design solutions,Hard,Create,0.655,Medium,GPT,0.83,0.9,2025-11-27,2025,2025-11
in-dd1ae4627c1642cf,,engineer solutions,Hard,Create,0.659,Medium,GPT,0.86,0.9,2025-11-27,2025,2025-11
in-54f629fd364714ed,,implement data warehouse solution,Hard,Apply,1.0,Very High,BERT+GPT,0.81,1.27,2025-11-05,2025,2025-11
in-54f629fd364714ed,,create new solutions,Hard,Create,1.0,Very High,BERT+GPT,0.79,1.27,2025-11-05,2025,2025-11
in-54f629fd364714ed,,evaluate existing programs,Hard,Evaluate,0.592,Medium Low,GPT,0.84,0.98,2025-11-05,2025,2025-11
in-54f629fd364714ed,,modify existing programs,Hard,Create,0.865,High,BERT+GPT,0.84,1.26,2025-11-05,2025,2025-11
in-54f629fd364714ed,,leverage,Hard,Apply,0.506,Medium Low,BERT (standalone),0.84,0.88,2025-11-05,2025,2025-11
in-54f629fd364714ed,,use these tools,Hard,Apply,0.651,Medium,BERT (standalone),0.73,0.88,2025-11-05,2025,2025-11
in-54f629fd364714ed,,technologies,Hard,Analyze,0.552,Medium Low,BERT (standalone),0.9,0.88,2025-11-05,2025,2025-11
in-54f629fd364714ed,,evaluating,Hard,Apply,0.513,Medium Low,BERT (standalone),0.9,0.88,2025-11-05,2025,2025-11
in-d1f03006a7ef2b70,,work in a hybrid environment,Soft,,0.591,Medium Low,GPT,0.74,0.9,2025-11-06,2025,2025-11
in-d1f03006a7ef2b70,,support individual accountability,Soft,,0.61,Medium,GPT,0.9,0.9,2025-11-06,2025,2025-11
in-d1f03006a7ef2b70,,empower teams,Soft,,0.621,Medium,GPT,0.78,0.9,2025-11-06,2025,2025-11
in-8082f00eb720b9ce,,develop Responsible AI Management Systems,Hard,Create,0.626,Medium,GPT,0.82,0.9,2025-08-15,2025,2025-08
in-8082f00eb720b9ce,,transition to a career in Responsible AI Management Systems,Hard,,0.568,Medium Low,GPT,0.77,0.9,2025-08-15,2025,2025-08
in-8082f00eb720b9ce,,work in a high-impact cohort,Soft,,0.591,Medium Low,GPT,0.74,0.9,2025-08-15,2025,2025-08
in-2770b46aae105d98,,create immersive worlds,Hard,Create,0.653,Medium,GPT,0.81,0.9,2025-11-04,2025,2025-11
in-2770b46aae105d98,,develop feature films,Hard,Create,0.65,Medium,GPT,0.79,0.9,2025-11-04,2025,2025-11
in-2770b46aae105d98,,produce television content,Hard,Create,0.657,Medium,GPT,0.84,0.9,2025-11-04,2025,2025-11
in-2770b46aae105d98,,design interactive/games,Hard,Create,0.665,Medium,GPT,0.9,0.9,2025-11-04,2025,2025-11
in-2770b46aae105d98,,animate stories,Hard,Create,0.653,Medium,GPT,0.81,0.9,2025-11-04,2025,2025-11
in-860e3de7336b6d0b,,create well-rounded consultants,Soft,,0.582,Medium Low,GPT,0.89,0.9,2025-11-20,2025,2025-11
in-dae4015be55037f1,,stay up to date with latest technologies,Soft,,0.909,Very High,BERT+GPT,0.75,1.42,2025-11-28,2025,2025-11
in-20200c59359816e2,,design enterprise-wide planning solutions,Hard,Create,0.915,Very High,GPT,0.89,1.3,2025-12-02,2025,2025-12
in-20200c59359816e2,,implement enterprise-wide planning solutions,Hard,Create,0.916,Very High,BERT+GPT,0.87,1.31,2025-12-02,2025,2025-12
in-20200c59359816e2,,lead design and implementation,Soft,,0.681,Medium,GPT,0.8,1.02,2025-12-02,2025,2025-12
in-20200c59359816e2,,lead the design,Hard,Create,0.678,Medium,BERT (standalone),0.73,0.92,2025-12-02,2025,2025-12
in-3e332c91d6fcc338,,architect AI/GEN AI solutions,Hard,Create,0.697,Medium,GPT,0.8,0.96,2025-10-13,2025,2025-10
in-3e332c91d6fcc338,,execute GEN AI/AI strategy,Hard,Apply,0.509,Medium Low,GPT,0.77,0.96,2025-10-13,2025,2025-10
in-3e332c91d6fcc338,,drive measurable business impact,Soft,,0.771,Medium High,BERT+GPT,0.83,1.24,2025-10-13,2025,2025-10
in-3e332c91d6fcc338,,architecting AI /,Hard,Create,0.525,Medium Low,BERT (standalone),0.75,0.87,2025-10-13,2025,2025-10
in-3e332c91d6fcc338,,executing,Hard,Apply,0.499,Low,BERT (standalone),0.87,0.87,2025-10-13,2025,2025-10
in-363a477522c680cf,,make meaningful decisions,Soft,,0.843,High,BERT+GPT,0.83,1.34,2025-07-08,2025,2025-07
in-363a477522c680cf,,innovate for impact,Soft,,0.896,High,BERT+GPT,0.78,1.33,2025-07-08,2025,2025-07
in-363a477522c680cf,,move fast.,Hard,Apply,0.52,Medium Low,BERT (standalone),0.74,0.93,2025-07-08,2025,2025-07
in-7ca2c32638a6a1c0,,collaborate with team,Soft,,0.622,Medium,GPT,0.79,0.9,2025-11-19,2025,2025-11
in-7ca2c32638a6a1c0,,deliver impact at global scale,Soft,,0.592,Medium Low,GPT,0.76,0.9,2025-11-19,2025,2025-11
in-6d7865a492e1980f,,lead developer partnerships,Soft,,0.604,Medium,GPT,0.85,0.9,2025-10-02,2025,2025-10
in-6d7865a492e1980f,,scale engagement with game developers,Soft,,0.598,Medium Low,GPT,0.8,0.9,2025-10-02,2025,2025-10
in-6d7865a492e1980f,,lead and,Hard,Apply,0.451,Low,BERT (standalone),0.71,0.81,2025-10-02,2025,2025-10
in-6d7865a492e1980f,,scale how we,Hard,Apply,0.45,Low,BERT (standalone),0.7,0.81,2025-10-02,2025,2025-10
in-e5fcb146e8b9f431,,develop narratives,Hard,Create,0.688,Medium,GPT,0.86,0.9,2025-11-05,2025,2025-11
in-e5fcb146e8b9f431,,create visual storytelling,Hard,Create,0.686,Medium,GPT,0.84,0.9,2025-11-05,2025,2025-11
in-00c0b91f9c9cb324,,take advantage of career development opportunities,Soft,,0.575,Medium Low,GPT,0.83,0.9,2025-11-04,2025,2025-11
in-00c0b91f9c9cb324,,ensure work-life balance,Soft,,0.574,Medium Low,GPT,0.82,0.9,2025-11-04,2025,2025-11
in-00c0b91f9c9cb324,,guide and mentor graduates,Soft,,0.568,Medium Low,GPT,0.77,0.9,2025-11-04,2025,2025-11
in-00c0b91f9c9cb324,,work on live projects,Hard,Apply,0.646,Medium,GPT,0.74,0.9,2025-11-04,2025,2025-11
in-00c0b91f9c9cb324,,support with technical queries,Hard,Apply,0.499,Low,GPT,0.8,0.9,2025-11-04,2025,2025-11
in-00c0b91f9c9cb324,,build career,Soft,,0.568,Medium Low,GPT,0.77,0.9,2025-11-04,2025,2025-11
in-1817e77fde92559f,,ensure database environments remain stable,Hard,Evaluate,0.961,Very High,BERT+GPT,0.95,1.23,2025-11-19,2025,2025-11
in-1817e77fde92559f,,ensure database environments remain efficient,Hard,Evaluate,0.613,Medium,GPT,0.97,0.95,2025-11-19,2025,2025-11
in-1817e77fde92559f,,ensure database environments remain well-automated,Hard,Evaluate,0.616,Medium,GPT,1.0,0.95,2025-11-19,2025,2025-11
in-1817e77fde92559f,,technical,Hard,Apply,0.492,Low,BERT (standalone),0.87,0.85,2025-11-19,2025,2025-11
in-1817e77fde92559f,,efficient,Hard,Apply,0.492,Low,BERT (standalone),0.87,0.85,2025-11-19,2025,2025-11
in-1817e77fde92559f,,well -automated.,Hard,Create,0.525,Medium Low,BERT (standalone),0.83,0.85,2025-11-19,2025,2025-11
in-6195fbab8cf1bc1f,,use MongoDB,Hard,Apply,0.673,Medium,GPT,0.75,0.9,2025-11-26,2025,2025-11
in-6195fbab8cf1bc1f,,implement message queue technology,Hard,Apply,0.565,Medium Low,GPT,0.83,0.9,2025-11-26,2025,2025-11
in-6195fbab8cf1bc1f,,apply design patterns,Hard,Apply,0.436,Low,GPT,0.79,0.9,2025-11-26,2025,2025-11
in-6195fbab8cf1bc1f,,develop with NodeJS,Hard,Apply,0.434,Low,GPT,0.77,0.9,2025-11-26,2025,2025-11
in-6195fbab8cf1bc1f,,program with object-oriented languages,Hard,Apply,0.442,Low,GPT,0.86,0.9,2025-11-26,2025,2025-11
in-d1c3064ca0a52a90,,improve database,Hard,Apply,0.616,Medium,GPT,1.0,1.27,2025-11-09,2025,2025-11
in-d1c3064ca0a52a90,,enhance database,Hard,Create,0.973,Very High,BERT+GPT,0.99,1.28,2025-11-09,2025,2025-11
in-d1c3064ca0a52a90,,develop dashboards,Hard,Create,0.738,Medium High,GPT,0.86,1.01,2025-11-09,2025,2025-11
in-d1c3064ca0a52a90,,enhance dashboards,Hard,Create,0.97,Very High,BERT+GPT,0.86,1.31,2025-11-09,2025,2025-11
in-d1c3064ca0a52a90,,visualize insights,Hard,Create,0.406,Low,GPT,0.86,1.01,2025-11-09,2025,2025-11
in-d1c3064ca0a52a90,,provide insights,Hard,Analyze,0.947,Very High,BERT+GPT,0.83,1.29,2025-11-09,2025,2025-11
in-d1c3064ca0a52a90,,Improve,Hard,Create,0.678,Medium,BERT (standalone),0.81,0.91,2025-11-09,2025,2025-11
in-d1c3064ca0a52a90,,data pipeline,Hard,Apply,0.513,Medium Low,BERT (standalone),0.78,0.91,2025-11-09,2025,2025-11
in-d1c3064ca0a52a90,,develop,Hard,Create,0.678,Medium,BERT (standalone),0.81,0.91,2025-11-09,2025,2025-11
in-d1c3064ca0a52a90,,visualize,Hard,Understand,0.687,Medium,BERT (standalone),0.87,0.91,2025-11-09,2025,2025-11
in-372aed7d86c90958,,guide homeowners,Soft,,0.601,Medium,GPT,0.83,0.9,2025-11-14,2025,2025-11
in-372aed7d86c90958,,deliver climate action targets,Soft,,0.598,Medium Low,GPT,0.8,0.9,2025-11-14,2025,2025-11
in-2852318d9eae20d7,,lead service improvement initiatives,Soft,,0.651,Medium,GPT,0.85,0.97,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,enhance care quality and client outcomes,Soft,,0.642,Medium,GPT,0.78,0.97,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,support tender submissions,Soft,,0.886,High,BERT+GPT,0.84,1.26,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,support commissioner reporting,Soft,,0.801,High,BERT+GPT,0.89,1.23,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,support quality monitoring visits,Soft,,0.782,Medium High,BERT+GPT,0.83,1.22,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,use data to drive improvements,Hard,Apply,0.447,Low,GPT,0.76,0.97,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,use clinical KPIs to drive improvements,Hard,Apply,0.79,Medium High,BERT+GPT,0.78,1.22,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,use audits to drive improvements,Hard,Apply,0.449,Low,GPT,0.77,0.97,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,champion a culture of safeguarding,Soft,,0.786,Medium High,BERT+GPT,0.78,1.26,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,champion a culture of dignity,Soft,,0.638,Medium,GPT,0.75,0.97,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,champion a culture of safety,Soft,,0.638,Medium,GPT,0.74,0.97,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,champion a culture of positive behaviour support,Soft,,0.642,Medium,GPT,0.78,0.97,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,enhance care quality,Hard,Create,0.65,Medium,BERT (standalone),0.78,0.87,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,client outcomes.,Hard,Apply,0.499,Low,BERT (standalone),0.83,0.87,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,Use data,Hard,Apply,0.64,Medium,BERT (standalone),0.71,0.87,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,audits,Hard,Analyze,0.532,Medium Low,BERT (standalone),0.78,0.87,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,drive improvements in care delivery.,Hard,Create,0.534,Medium Low,BERT (standalone),0.79,0.87,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,dignity,Hard,Apply,0.497,Low,BERT (standalone),0.81,0.87,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,safety,Hard,Apply,0.494,Low,BERT (standalone),0.78,0.87,2025-12-02,2025,2025-12
in-2852318d9eae20d7,,positive behaviour support.,Hard,Evaluate,0.54,Medium Low,BERT (standalone),0.85,0.87,2025-12-02,2025,2025-12
in-49159bb23dd7d973,,manage multiple priorities,Soft,,0.812,High,BERT+GPT,0.85,1.29,2025-11-10,2025,2025-11
in-49159bb23dd7d973,,thrive in structured environments,Soft,,0.626,Medium,BERT+GPT,0.8,0.99,2025-11-10,2025,2025-11
in-49159bb23dd7d973,,thrive in dynamic environments,Soft,,0.578,Medium Low,BERT+GPT,0.84,0.99,2025-11-10,2025,2025-11
in-49159bb23dd7d973,,manage deadlines under pressure,Soft,,0.768,Medium High,BERT+GPT,0.82,1.25,2025-11-10,2025,2025-11
in-d3049bbf5736b160,,represent company in external communities,Soft,,0.6,Medium,GPT,0.82,0.9,2025-10-21,2025,2025-10
in-d3049bbf5736b160,,deliver talks,Soft,,0.595,Medium Low,GPT,0.78,0.9,2025-10-21,2025,2025-10
in-d3049bbf5736b160,,write papers,Hard,Create,0.647,Medium,GPT,0.77,0.9,2025-10-21,2025,2025-10
in-d3049bbf5736b160,,contribute to open-source projects,Hard,Create,0.421,Low,GPT,0.83,0.9,2025-10-21,2025,2025-10
in-d3049bbf5736b160,,Represent,Hard,Understand,0.503,Medium Low,BERT (standalone),0.87,0.81,2025-10-21,2025,2025-10
in-ea2a9e0627ec4b56,,solve algorithmic trading problems,Hard,Apply,0.656,Medium,GPT,0.83,0.9,2025-08-25,2025,2025-08
in-ea2a9e0627ec4b56,,implement trading strategies,Hard,Apply,0.484,Low,GPT,0.86,0.9,2025-08-25,2025,2025-08
in-f212c6ad771f68f6,,review and evaluate business practices,Hard,Evaluate,0.665,Medium,GPT,0.8,0.92,2025-12-01,2025,2025-12
in-f212c6ad771f68f6,,coordinate development of joint protocols,Hard,Apply,0.75,Medium High,BERT+GPT,0.81,1.16,2025-12-01,2025,2025-12
in-f212c6ad771f68f6,,maintain and evaluate procedures,Hard,Evaluate,0.667,Medium,GPT,0.82,0.92,2025-12-01,2025,2025-12
in-f212c6ad771f68f6,,develop Standard Operating Procedures,Hard,Create,0.767,Medium High,BERT+GPT,0.86,0.92,2025-12-01,2025,2025-12
in-f212c6ad771f68f6,,Reviews,Hard,Evaluate,0.506,Medium Low,BERT (standalone),0.81,0.83,2025-12-01,2025,2025-12
in-f212c6ad771f68f6,,evaluates new or improved business,Hard,Create,0.503,Medium Low,BERT (standalone),0.78,0.83,2025-12-01,2025,2025-12
in-f212c6ad771f68f6,,management practices.,Hard,Apply,0.515,Medium Low,BERT (standalone),0.9,0.83,2025-12-01,2025,2025-12
in-f212c6ad771f68f6,,Coordinates development,Hard,Create,0.515,Medium Low,BERT (standalone),0.9,0.83,2025-12-01,2025,2025-12
in-f212c6ad771f68f6,,ongoing maintenance,Hard,Apply,0.476,Low,BERT (standalone),0.87,0.83,2025-12-01,2025,2025-12
in-f212c6ad771f68f6,,other,Hard,Apply,0.464,Low,BERT (standalone),0.75,0.83,2025-12-01,2025,2025-12
in-f212c6ad771f68f6,,Reviews,Hard,Evaluate,0.506,Medium Low,BERT (standalone),0.81,0.83,2025-12-01,2025,2025-12
in-f212c6ad771f68f6,,develops,Hard,Create,0.509,Medium Low,BERT (standalone),0.84,0.83,2025-12-01,2025,2025-12
in-5906aa7cd05b4ccd,,develop marketing campaigns,Hard,Create,0.687,Medium,GPT,0.85,0.9,2025-12-01,2025,2025-12
in-5906aa7cd05b4ccd,,manage marketing initiatives,Hard,Apply,0.688,Medium,GPT,0.86,0.9,2025-12-01,2025,2025-12
in-5906aa7cd05b4ccd,,implement pricing strategies,Hard,Apply,0.505,Medium Low,GPT,0.86,0.9,2025-12-01,2025,2025-12
in-5906aa7cd05b4ccd,,collaborate with customers,Soft,,0.577,Medium Low,GPT,0.84,0.9,2025-12-01,2025,2025-12
in-5906aa7cd05b4ccd,,communicate effectively,Soft,,0.584,Medium Low,GPT,0.9,0.9,2025-12-01,2025,2025-12
in-5906aa7cd05b4ccd,,develop segmentation strategies,Hard,Create,0.693,Medium,GPT,0.89,0.9,2025-12-01,2025,2025-12
in-5906aa7cd05b4ccd,,manage product lifecycle,Hard,Apply,0.683,Medium,GPT,0.82,0.9,2025-12-01,2025,2025-12
in-f5623e04e238736a,,analyze complex financial datasets,Hard,Analyze,0.656,Medium,GPT,0.83,0.9,2025-11-26,2025,2025-11
in-f5623e04e238736a,,work with ERP datasets,Hard,Apply,0.62,Medium,GPT,0.74,0.9,2025-11-26,2025,2025-11
in-f5623e04e238736a,,be detail-oriented,Soft,,0.605,Medium,GPT,0.86,0.9,2025-11-26,2025,2025-11
in-f5623e04e238736a,,work in a fast-paced environment,Soft,,0.594,Medium Low,GPT,0.77,0.9,2025-11-26,2025,2025-11
in-f5623e04e238736a,,detail,Hard,Understand,0.602,Medium,BERT (standalone),0.78,0.81,2025-11-26,2025,2025-11
in-f5623e04e238736a,,-oriented,Hard,Apply,0.467,Low,BERT (standalone),0.87,0.81,2025-11-26,2025,2025-11
in-f5623e04e238736a,,analytical,Hard,Apply,0.47,Low,BERT (standalone),0.9,0.81,2025-11-26,2025,2025-11
in-f5623e04e238736a,,working with complex financial,Hard,Apply,0.46,Low,BERT (standalone),0.8,0.81,2025-11-26,2025,2025-11
in-f5623e04e238736a,,ERP datasets in a fast -paced federal environment.,Hard,Apply,0.456,Low,BERT (standalone),0.76,0.81,2025-11-26,2025,2025-11
in-fc11b6dbc96f4b5e,,design aerospace systems,Hard,Create,0.654,Medium,GPT,0.82,0.9,2025-11-10,2025,2025-11
in-fc11b6dbc96f4b5e,,develop aerospace systems,Hard,Create,0.656,Medium,GPT,0.83,0.9,2025-11-10,2025,2025-11
in-fc11b6dbc96f4b5e,,manufacture precision engagement systems,Hard,Apply,0.638,Medium,GPT,0.88,0.9,2025-11-10,2025,2025-11
in-efbca6ae81940ddf,,deliver high-quality video content,Hard,Apply,0.984,Very High,BERT+GPT,0.84,1.25,2025-11-19,2025,2025-11
in-efbca6ae81940ddf,,work independently,Soft,,0.663,Medium,GPT,0.86,0.99,2025-11-19,2025,2025-11
in-e8e6926b64d2b259,,administer enterprise servers,Hard,Apply,0.708,Medium High,GPT,0.87,0.96,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,install servers,Hard,Apply,0.7,Medium,GPT,0.81,0.96,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,upgrade servers,Hard,Apply,0.513,Medium Low,GPT,0.81,0.96,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,monitor servers,Hard,Analyze,0.7,Medium,GPT,0.81,0.96,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,tune server performance,Hard,Evaluate,0.7,Medium,GPT,0.81,0.96,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,lead capacity planning,Hard,Create,0.918,Very High,BERT+GPT,0.8,1.25,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,develop availability strategies,Hard,Create,1.0,Very High,BERT+GPT,0.9,1.24,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,manage user accounts,Hard,Apply,1.0,Very High,BERT+GPT,0.78,1.25,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,deploy patches,Hard,Apply,1.0,Very High,BERT+GPT,0.82,1.22,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,maintain infrastructure,Hard,Apply,0.588,Medium Low,GPT,0.9,0.96,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,evaluate server architecture,Hard,Analyze,0.534,Medium Low,GPT,1.0,0.96,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,create business cases for upgrades,Hard,Create,0.826,High,BERT+GPT,0.79,0.96,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,meet SLA targets.,Hard,Apply,0.488,Low,BERT (standalone),0.75,0.87,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,infrastructure maintenance.,Hard,Analyze,0.542,Medium Low,BERT (standalone),0.9,0.87,2025-11-07,2025,2025-11
in-e8e6926b64d2b259,,Conduct server architecture evaluations,Hard,Create,0.553,Medium Low,BERT (standalone),1.0,0.87,2025-11-07,2025,2025-11
in-39419a137a900f40,,work to be a little better every single day,Soft,,0.587,Medium Low,GPT,0.72,0.9,2025-11-21,2025,2025-11
in-39419a137a900f40,,be curious,Soft,,0.59,Medium Low,GPT,0.74,0.9,2025-11-21,2025,2025-11
in-39419a137a900f40,,be inventive,Soft,,0.593,Medium Low,GPT,0.77,0.9,2025-11-21,2025,2025-11
in-a8714366ffff3172,,solve problems,Soft,,0.597,Medium Low,GPT,0.8,0.9,2025-11-28,2025,2025-11
in-a8714366ffff3172,,communicate better,Soft,,0.605,Medium,GPT,0.86,0.9,2025-11-28,2025,2025-11
in-6560959a622b99a6,,work closely with teams,Soft,,0.686,Medium,GPT,0.75,1.0,2025-11-21,2025,2025-11
in-6560959a622b99a6,,keep sales processes moving,Soft,,0.81,High,BERT+GPT,0.78,1.3,2025-11-21,2025,2025-11
in-6560959a622b99a6,,ensure information is accurate,Soft,,0.844,High,BERT+GPT,0.8,1.3,2025-11-21,2025,2025-11
in-6560959a622b99a6,,provide hands-on support with events,Soft,,0.663,Medium,GPT,0.79,1.0,2025-11-21,2025,2025-11
in-6560959a622b99a6,,provide hands -on support,Hard,Evaluate,0.667,Medium,BERT (standalone),0.77,0.9,2025-11-21,2025,2025-11
in-08c6f5f4544b868d,,work in fast-moving environments,Soft,,0.6,Medium Low,GPT,0.82,0.9,2025-11-11,2025,2025-11
in-08c6f5f4544b868d,,adopt pragmatic approaches,Soft,,0.603,Medium,GPT,0.84,0.9,2025-11-11,2025,2025-11
in-6fa41ffcc931f87e,,contribute energy and creativity,Soft,,0.6,Medium Low,GPT,0.82,0.9,2025-10-16,2025,2025-10
in-6fa41ffcc931f87e,,work from distributed locations,Soft,,0.599,Medium Low,GPT,0.81,0.9,2025-10-16,2025,2025-10
in-3ab347dcc4625d8c,,structure the development process,Hard,Create,0.871,High,BERT+GPT,0.82,1.27,2025-11-20,2025,2025-11
in-3ab347dcc4625d8c,,handle complex projects,Soft,,0.768,Medium High,BERT+GPT,0.83,1.25,2025-11-20,2025,2025-11
in-3ab347dcc4625d8c,,independent and,Hard,Apply,0.507,Medium Low,BERT (standalone),0.81,0.89,2025-11-20,2025,2025-11
in-3ab347dcc4625d8c,,professional attitude,Hard,Apply,0.517,Medium Low,BERT (standalone),0.9,0.89,2025-11-20,2025,2025-11
in-fa7f3a0e7e2b882a,,develop programmed investment strategies,Hard,Create,0.691,Medium,GPT,0.88,0.9,2025-11-20,2025,2025-11
in-2b2bf00f37de72ce,,accept next-gen payments,Hard,Apply,0.658,Medium,GPT,0.82,0.9,2025-10-28,2025,2025-10
in-2b2bf00f37de72ce,,offer all payout options,Hard,Apply,0.649,Medium,GPT,0.76,0.9,2025-10-28,2025,2025-10
in-2b2bf00f37de72ce,,benefit from card issuing,Hard,Apply,0.65,Medium,GPT,0.77,0.9,2025-10-28,2025,2025-10
in-2b2bf00f37de72ce,,benefit from banking services,Hard,Apply,0.654,Medium,GPT,0.8,0.9,2025-10-28,2025,2025-10
in-2b2bf00f37de72ce,,benefit from risk management services,Hard,Apply,0.661,Medium,GPT,0.8,0.9,2025-10-28,2025,2025-10
in-2b2bf00f37de72ce,,benefit from fraud management services,Hard,Apply,0.662,Medium,GPT,0.8,0.9,2025-10-28,2025,2025-10
in-4118eeb4a097c9b6,,connect business outcomes with technology,Hard,Analyze,0.993,Very High,BERT+GPT,0.83,1.25,2025-11-14,2025,2025-11
in-4118eeb4a097c9b6,,connect business outcomes with product delivery,Hard,Apply,0.731,Medium High,GPT,0.81,0.97,2025-11-14,2025,2025-11
in-4118eeb4a097c9b6,,operate at the intersection of commercial and operational strategy,Soft,,0.613,Medium,GPT,0.79,0.97,2025-11-14,2025,2025-11
in-4118eeb4a097c9b6,,Operate at,Hard,Evaluate,0.525,Medium Low,BERT (standalone),0.74,0.87,2025-11-14,2025,2025-11
in-4118eeb4a097c9b6,,product delivery.,Hard,Apply,0.498,Low,BERT (standalone),0.84,0.87,2025-11-14,2025,2025-11
in-c180dba542c64365,,communicate effectively,Soft,,0.635,Medium,GPT,0.9,0.94,2025-09-26,2025,2025-09
in-c180dba542c64365,,remain composed in fast-paced environments,Soft,,0.762,Medium High,BERT+GPT,0.78,1.19,2025-09-26,2025,2025-09
in-c180dba542c64365,,calm,Hard,Apply,0.471,Low,BERT (standalone),0.72,0.84,2025-09-26,2025,2025-09
in-c180dba542c64365,,friendly manner,Hard,Apply,0.48,Low,BERT (standalone),0.81,0.84,2025-09-26,2025,2025-09
in-c180dba542c64365,,communication skills,Soft,,0.707,Medium High,BERT (standalone),0.89,0.84,2025-09-26,2025,2025-09
in-c180dba542c64365,,guest -facing environment.,Hard,Apply,0.483,Low,BERT (standalone),0.84,0.84,2025-09-26,2025,2025-09
in-d2f675fc5b4bfbf8,,analyze data,Hard,Analyze,0.647,Medium,GPT,0.77,0.9,2025-11-25,2025,2025-11
in-5212768d253d606f,,drive operational excellence,Soft,,0.819,High,BERT+GPT,0.87,1.31,2025-11-06,2025,2025-11
in-5212768d253d606f,,drive strategic value,Soft,,0.877,High,BERT+GPT,0.8,1.3,2025-11-06,2025,2025-11
in-5212768d253d606f,,lead AI and innovation,Soft,,0.67,Medium,GPT,0.74,1.02,2025-11-06,2025,2025-11
in-6235657510a0ff3f,,build and enhance data pipelines and storage,Hard,Create,0.957,Very High,BERT+GPT,0.75,1.18,2025-10-14,2025,2025-10
in-6235657510a0ff3f,,engage with client technical teams and architects,Soft,,0.863,High,BERT+GPT,0.78,0.93,2025-10-14,2025,2025-10
in-6235657510a0ff3f,,work with other data and analytics professionals and teams,Soft,,0.632,Medium,GPT,0.7,0.93,2025-10-14,2025,2025-10
in-6235657510a0ff3f,,apply depth of expertise to guide junior staff,Soft,,0.585,Medium Low,GPT,0.75,0.93,2025-10-14,2025,2025-10
in-6235657510a0ff3f,,recommend quality solutions,Soft,,0.853,High,BERT+GPT,0.85,1.21,2025-10-14,2025,2025-10
in-6235657510a0ff3f,,Building,Hard,Create,0.517,Medium Low,BERT (standalone),0.84,0.84,2025-10-14,2025,2025-10
in-6235657510a0ff3f,,storage,Hard,Apply,0.477,Low,BERT (standalone),0.81,0.84,2025-10-14,2025,2025-10
in-6235657510a0ff3f,,architects,Hard,Create,0.523,Medium Low,BERT (standalone),0.9,0.84,2025-10-14,2025,2025-10
in-6235657510a0ff3f,,Work with other data,Hard,Apply,0.469,Low,BERT (standalone),0.73,0.84,2025-10-14,2025,2025-10
in-6235657510a0ff3f,,analytics professionals,Hard,Apply,0.486,Low,BERT (standalone),0.9,0.84,2025-10-14,2025,2025-10
in-6235657510a0ff3f,,teams,Soft,,0.662,Medium,BERT (standalone),0.75,0.84,2025-10-14,2025,2025-10
in-6235657510a0ff3f,,industrialise analysis into an analytics solution,Hard,Apply,0.478,Low,BERT (standalone),0.82,0.84,2025-10-14,2025,2025-10
