job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement
in-bae8b479625db1b2,2026-03-11,safeguard company networks and computer systems,Hard,Apply,0.62,Medium,LLM,0.81,0.9
in-bae8b479625db1b2,2026-03-11,establish and implement security solutions,Hard,Apply,0.706,Medium High,LLM,0.83,0.9
in-bae8b479625db1b2,2026-03-11,serve as a liaison with the information security team,Soft,,0.657,Medium,LLM,0.75,0.9
in-bae8b479625db1b2,2026-03-11,drive adoption and compliance with information security and privacy practices,Hard,Apply,0.612,Medium,LLM,0.74,0.9
in-bae8b479625db1b2,2026-03-11,maintain leading class security practices,Hard,Analyze,0.705,Medium High,LLM,0.82,0.9
in-bae8b479625db1b2,2026-03-11,"adhere to policy, procedures and controls",Soft,,0.606,Medium,LLM,0.78,0.9
in-bae8b479625db1b2,2026-03-11,serve as a security contact for the business unit,Soft,,0.6,Medium,LLM,0.74,0.9
in-bae8b479625db1b2,2026-03-11,filter out individuals who may misrepresent themselves,Soft,,0.609,Medium,LLM,0.81,0.9
in-bae7da04393e2cef,2026-01-22,build QA platform,Hard,Create,0.665,Medium,LLM,0.75,0.9
in-bae7da04393e2cef,2026-01-22,deliver Streamlit app,Hard,Apply,0.566,Medium Low,LLM,0.79,0.9
in-bae7da04393e2cef,2026-01-22,trigger DRC runs,Hard,Apply,0.586,Medium Low,LLM,0.74,0.9
in-bae7da04393e2cef,2026-01-22,monitor DRC runs,Hard,Analyze,0.664,Medium,LLM,0.74,0.9
in-bae7da04393e2cef,2026-01-22,track cycle time,Hard,Apply,0.56,Medium Low,LLM,0.74,0.9
in-bae7da04393e2cef,2026-01-22,track iteration history,Hard,Apply,0.569,Medium Low,LLM,0.81,0.9
in-bae7da04393e2cef,2026-01-22,track rule stability,Hard,Apply,0.565,Medium Low,LLM,0.78,0.9
in-bae7da04393e2cef,2026-01-22,provide in-app chatbot,Hard,Apply,0.568,Medium Low,LLM,0.8,0.9
in-b580b7c014d5ef12,2025-06-13,analyze business and technical requirements,Hard,Analyze,0.707,Medium High,LLM,0.83,0.9
in-b580b7c014d5ef12,2025-06-13,solve challenging problems,Soft,,0.613,Medium,LLM,0.84,0.9
in-b580b7c014d5ef12,2025-06-13,research latest technological developments,Hard,Create,0.631,Medium,LLM,0.89,0.9
in-b580b7c014d5ef12,2025-06-13,work with fellow engineers,Soft,,0.605,Medium,LLM,0.77,0.9
in-b580b7c014d5ef12,2025-06-13,promote rapid and efficient development cycles,Soft,,0.609,Medium,LLM,0.81,0.9
in-b580b7c014d5ef12,2025-06-13,design architecture,Hard,Create,0.731,Medium High,LLM,1.0,0.9
in-b580b7c014d5ef12,2025-06-13,construct platform and sub-systems,Hard,Create,0.706,Medium High,LLM,0.83,0.9
in-b580b7c014d5ef12,2025-06-13,optimize platform and sub-systems,Hard,Evaluate,0.705,Medium High,LLM,0.83,0.9
in-b580b7c014d5ef12,2025-06-13,optimize money movements and foreign exchange,Hard,Evaluate,0.702,Medium High,LLM,0.8,0.9
in-b580b7c014d5ef12,2025-06-13,build a solid financial data foundation,Hard,Create,0.697,Medium,LLM,0.77,0.9
in-b580b7c014d5ef12,2025-06-13,build robust reconciliation/accounting systems,Hard,Create,0.716,Medium High,LLM,0.9,0.9
in-b580b7c014d5ef12,2025-06-13,produce correct financial reports,Hard,Create,0.705,Medium High,LLM,0.83,0.9
in-b580b7c014d5ef12,2025-06-13,develop software,Hard,Create,0.705,Medium High,LLM,0.83,0.9
in-b580b7c014d5ef12,2025-06-13,collaborate with a global team,Soft,,0.657,Medium,LLM,0.76,0.9
in-b580b7c014d5ef12,2025-06-13,think critically in a wider business context,Soft,,0.604,Medium,LLM,0.76,0.9
in-b580b7c014d5ef12,2025-06-13,develop backend server,Hard,Create,0.702,Medium High,LLM,0.8,0.9
in-b717309a36d86a55,2026-03-08,develop dashboards for operations troubleshooting,Hard,Create,0.712,Medium High,LLM,0.87,0.9
in-b717309a36d86a55,2026-03-08,support operations,Hard,Evaluate,0.71,Medium High,LLM,0.86,0.9
in-b717309a36d86a55,2026-03-08,design instrumentation and electrical facilities,Hard,Create,0.711,Medium High,LLM,0.86,0.9
in-b717309a36d86a55,2026-03-08,develop best practices,Hard,Create,0.702,Medium High,LLM,0.8,0.9
in-b717309a36d86a55,2026-03-08,manage network switches,Hard,Apply,0.703,Medium High,LLM,0.81,0.9
in-b717309a36d86a55,2026-03-08,enhance logistics and integrated value,Hard,Create,0.702,Medium High,LLM,0.8,0.9
in-b717309a36d86a55,2026-03-08,maximize resource development,Hard,Create,0.628,Medium,LLM,0.87,0.9
in-b717309a36d86a55,2026-03-08,execute a plan for net zero emissions,Soft,,0.6,Medium Low,LLM,0.73,0.9
in-b717309a36d86a55,2026-03-08,unveil a plan for net zero emissions,Soft,,0.599,Medium Low,LLM,0.73,0.9
in-b717309a36d86a55,2026-03-08,produce barrels of oil,Hard,Create,0.693,Medium,LLM,0.74,0.9
in-b717309a36d86a55,2026-03-08,work and live in operational areas,Soft,,0.601,Medium,LLM,0.75,0.9
in-b717309a36d86a55,2026-03-08,stay connected with company communications,Soft,,0.695,Medium,LLM,0.83,0.9
in-b717309a36d86a55,2026-03-08,learn more about company operations,Soft,,0.606,Medium,LLM,0.79,0.9
in-b717309a36d86a55,2026-03-08,work together with teams,Soft,,0.658,Medium,LLM,0.76,0.9
in-b717309a36d86a55,2026-03-08,promote mental health and resiliency,Soft,,0.607,Medium,LLM,0.79,0.9
in-bfc96d1f328a3175,2026-03-04,own digital signal processing stack,Hard,Apply,0.59,Medium Low,LLM,0.79,0.9
in-bfc96d1f328a3175,2026-03-04,turn raw multichannel audio into bearings and alerts,Hard,Apply,0.588,Medium Low,LLM,0.77,0.9
in-bfc96d1f328a3175,2026-03-04,deploy embedded systems,Hard,Apply,0.703,Medium High,LLM,0.81,0.9
in-bfc96d1f328a3175,2026-03-04,handle acoustic tracking,Hard,Apply,0.595,Medium Low,LLM,0.82,0.9
in-bfc96d1f328a3175,2026-03-04,apply temporal smoothing,Hard,Apply,0.704,Medium High,LLM,0.82,0.9
in-bfc96d1f328a3175,2026-03-04,handle multi-source data,Hard,Apply,0.595,Medium Low,LLM,0.82,0.9
in-b96ed15875997926,2026-02-27,integrate with REST/GraphQL APIs,Hard,Create,0.704,Medium High,LLM,0.82,0.9
in-b96ed15875997926,2026-02-27,implement effective caching strategies,Hard,Evaluate,0.627,Medium,LLM,0.86,0.9
in-b96ed15875997926,2026-02-27,establish automated mobile CI/CD pipelines,Hard,Create,0.623,Medium,LLM,0.83,0.9
in-b96ed15875997926,2026-02-27,create robust data models,Hard,Create,0.696,Medium,LLM,0.77,0.9
in-b96ed15875997926,2026-02-27,create state management,Hard,Create,0.644,Medium,LLM,0.81,0.9
in-b96ed15875997926,2026-02-27,create application architecture,Hard,Create,0.731,Medium High,LLM,1.0,0.9
in-b96ed15875997926,2026-02-27,design end-to-end solutions,Hard,Create,0.709,Medium High,LLM,0.85,0.9
in-b96ed15875997926,2026-02-27,"craft a polished, dynamic mobile UI",Hard,Apply,0.586,Medium Low,LLM,0.75,0.9
in-b96ed15875997926,2026-02-27,dive into back-end logic,Hard,Analyze,0.613,Medium,LLM,0.76,0.9
in-b96ed15875997926,2026-02-27,dive into API design,Hard,Create,0.713,Medium High,LLM,0.88,0.9
in-b96ed15875997926,2026-02-27,dive into platform-specific native code,Hard,Apply,0.703,Medium High,LLM,0.81,0.9
in-b96ed15875997926,2026-02-27,explain mobile-specific constraints to designers,Soft,,0.616,Medium,LLM,0.86,0.9
in-b96ed15875997926,2026-02-27,explain strategic goals to other engineers,Soft,,0.606,Medium,LLM,0.79,0.9
in-b96ed15875997926,2026-02-27,articulate a compelling case for a technology,Soft,,0.593,Medium Low,LLM,0.68,0.9
in-b96ed15875997926,2026-02-27,articulate a compelling case for an architectural approach,Soft,,0.607,Medium,LLM,0.79,0.9
in-b96ed15875997926,2026-02-27,challenge assumptions,Soft,,0.621,Medium,LLM,0.9,0.9
in-b96ed15875997926,2026-02-27,explore what's possible on mobile,Soft,,0.605,Medium,LLM,0.77,0.9
in-b96ed15875997926,2026-02-27,deliver solutions that balance user experience with developer experience,Hard,Create,0.612,Medium,LLM,0.75,0.9
in-b96ed15875997926,2026-02-27,think in cross-platform systems,Soft,,0.61,Medium,LLM,0.81,0.9
in-b96ed15875997926,2026-02-27,design a React Native architecture,Hard,Create,0.716,Medium High,LLM,0.9,0.9
in-b96ed15875997926,2026-02-27,prototype solutions to complex challenges,Hard,Create,0.705,Medium High,LLM,0.82,0.9
in-b96ed15875997926,2026-02-27,"architect and build polished, cross-platform mobile experiences",Hard,Create,0.708,Medium High,LLM,0.84,0.9
in-b96ed15875997926,2026-02-27,architect high-performance mobile applications,Hard,Create,0.716,Medium High,LLM,0.9,0.9
in-b96ed15875997926,2026-02-27,build high-performance mobile applications,Hard,Create,0.715,Medium High,LLM,0.89,0.9
in-b96ed15875997926,2026-02-27,scale high-performance mobile applications,Hard,Apply,0.631,Medium,LLM,0.89,0.9
in-b96ed15875997926,2026-02-27,collaborate closely with designers and strategists,Soft,,0.611,Medium,LLM,0.83,0.9
in-b96ed15875997926,2026-02-27,ensure seamless testing,Hard,Evaluate,0.62,Medium,LLM,0.81,0.9
in-b96ed15875997926,2026-02-27,ensure seamless building,Hard,Create,0.622,Medium,LLM,0.82,0.9
in-b96ed15875997926,2026-02-27,ensure seamless deployment,Hard,Analyze,0.731,Medium High,LLM,1.0,0.9
in-bbad41219cc740ed,2026-01-27,drive user acquisition,Hard,Apply,0.619,Medium,LLM,0.8,0.9
in-bbad41219cc740ed,2026-01-27,drive user activation,Hard,Apply,0.618,Medium,LLM,0.79,0.9
in-bbad41219cc740ed,2026-01-27,drive user retention,Hard,Apply,0.616,Medium,LLM,0.78,0.9
in-bbad41219cc740ed,2026-01-27,drive user monetization,Hard,Apply,0.62,Medium,LLM,0.81,0.9
in-bbad41219cc740ed,2026-01-27,develop product growth,Hard,Create,0.702,Medium High,LLM,0.8,0.9
in-bbad41219cc740ed,2026-01-27,scale product growth,Hard,Apply,0.59,Medium Low,LLM,0.78,0.9
in-bbad41219cc740ed,2026-01-27,work cross-functionally with teams,Soft,,0.668,Medium,LLM,0.83,0.9
in-bbad41219cc740ed,2026-01-27,deliver growth outcomes,Hard,Apply,0.593,Medium Low,LLM,0.81,0.9
in-bbad41219cc740ed,2026-01-27,develop data analyses,Hard,Create,0.7,Medium High,LLM,0.79,0.9
in-bbad41219cc740ed,2026-01-27,inform marketing strategies,Hard,Evaluate,0.625,Medium,LLM,0.85,0.9
in-bbad41219cc740ed,2026-01-27,understand users,Hard,Apply,0.622,Medium,LLM,0.83,0.9
in-bbad41219cc740ed,2026-01-27,drive lasting growth,Hard,Apply,0.59,Medium Low,LLM,0.78,0.9
in-bbad41219cc740ed,2026-01-27,build consumer products,Hard,Create,0.703,Medium High,LLM,0.81,0.9
in-bbad41219cc740ed,2026-01-27,scale consumer products,Hard,Apply,0.593,Medium Low,LLM,0.81,0.9
in-bbad41219cc740ed,2026-01-27,solve complex challenges,Soft,,0.611,Medium,LLM,0.82,0.9
in-bbad41219cc740ed,2026-01-27,deliver high-quality work,Soft,,0.612,Medium,LLM,0.83,0.9
in-bbad41219cc740ed,2026-01-27,take initiative,Soft,,0.61,Medium,LLM,0.81,0.9
in-bbad41219cc740ed,2026-01-27,work autonomously,Soft,,0.613,Medium,LLM,0.84,0.9
in-bbad41219cc740ed,2026-01-27,prioritize learning,Soft,,0.617,Medium,LLM,0.87,0.9
in-bc40d95a380aa266,2026-02-10,drive innovation,Soft,,0.611,Medium,LLM,0.83,0.9
in-bc40d95a380aa266,2026-02-10,mentor top talent,Soft,,0.602,Medium,LLM,0.75,0.9
in-bc40d95a380aa266,2026-02-10,shape the future of platform,Hard,Apply,0.585,Medium Low,LLM,0.74,0.9
in-bc40d95a380aa266,2026-02-10,deliver optimal software solutions,Hard,Apply,0.596,Medium Low,LLM,0.83,0.9
in-bc40d95a380aa266,2026-02-10,drive progress and efficiency,Soft,,0.608,Medium,LLM,0.8,0.9
in-bc40d95a380aa266,2026-02-10,support growth of team,Soft,,0.656,Medium,LLM,0.74,0.9
in-bc40d95a380aa266,2026-02-10,develop critical site functionality,Hard,Create,0.707,Medium High,LLM,0.84,0.9
in-bc40d95a380aa266,2026-02-10,support operational tooling,Hard,Evaluate,0.709,Medium High,LLM,0.85,0.9
in-bc40d95a380aa266,2026-02-10,build career in technical management,Soft,,0.607,Medium,LLM,0.79,0.9
in-bc40d95a380aa266,2026-02-10,drive delivery of new features,Hard,Apply,0.587,Medium Low,LLM,0.76,0.9
in-bc40d95a380aa266,2026-02-10,drive delivery of functionality,Hard,Apply,0.593,Medium Low,LLM,0.81,0.9
in-bc40d95a380aa266,2026-02-10,drive delivery of maintenance work pieces,Hard,Apply,0.59,Medium Low,LLM,0.78,0.9
in-bc0aa6df2d805b7b,2025-11-18,bridge business and technology,Soft,,0.609,Medium,LLM,0.8,0.9
in-bc0aa6df2d805b7b,2025-11-18,thrive in client-facing environments,Soft,,0.614,Medium,LLM,0.85,0.9
in-bc0aa6df2d805b7b,2025-11-18,deliver DevOps advisory,Hard,Apply,0.593,Medium Low,LLM,0.81,0.9
in-bc0aa6df2d805b7b,2025-11-18,"enable adoption, acceleration, and innovation",Hard,Apply,0.598,Medium Low,LLM,0.85,0.9
in-bc0aa6df2d805b7b,2025-11-18,lead a stream of work,Soft,,0.596,Medium Low,LLM,0.7,0.9
in-bc0aa6df2d805b7b,2025-11-18,produce high quality deliverables,Hard,Create,0.705,Medium High,LLM,0.83,0.9
in-bc0aa6df2d805b7b,2025-11-18,provide key input to shape strategic direction,Soft,,0.605,Medium,LLM,0.77,0.9
in-bc0aa6df2d805b7b,2025-11-18,support the design of propositions,Hard,Create,0.699,Medium,LLM,0.78,0.9
in-bc0aa6df2d805b7b,2025-11-18,design and lead projects,Hard,Create,0.695,Medium,LLM,0.76,0.9
in-bc0aa6df2d805b7b,2025-11-18,take ownership for elements of the proposition,Soft,,0.605,Medium,LLM,0.77,0.9
in-bc0aa6df2d805b7b,2025-11-18,contribute to the growth and success of a consulting practice,Soft,,0.603,Medium,LLM,0.76,0.9
in-bc0aa6df2d805b7b,2025-11-18,bring a product mindset to platform engineering,Hard,Create,0.616,Medium,LLM,0.78,0.9
in-bc0aa6df2d805b7b,2025-11-18,focus on user-centric design,Hard,Create,0.7,Medium,LLM,0.79,0.9
in-bc0aa6df2d805b7b,2025-11-18,focus on lifecycle ownership,Hard,Apply,0.591,Medium Low,LLM,0.79,0.9
in-bc0aa6df2d805b7b,2025-11-18,focus on cross-functional collaboration,Soft,,0.617,Medium,LLM,0.87,0.9
in-bc0aa6df2d805b7b,2025-11-18,create business and revenue models,Hard,Create,0.699,Medium,LLM,0.78,0.9
in-bc0aa6df2d805b7b,2025-11-18,generate growth,Hard,Create,0.703,Medium High,LLM,0.81,0.9
in-bc0aa6df2d805b7b,2025-11-18,ensure regulatory compliance,Hard,Analyze,0.71,Medium High,LLM,0.86,0.9
in-bc0aa6df2d805b7b,2025-11-18,reduce carbon footprint,Hard,Apply,0.593,Medium Low,LLM,0.81,0.9
in-c537f69349c9b14d,2026-02-26,collaborate with cross-functional teams,Soft,,0.673,Medium,LLM,0.87,0.9
in-c537f69349c9b14d,2026-02-26,drive high-impact projects,Soft,,0.613,Medium,LLM,0.84,0.9
in-c537f69349c9b14d,2026-02-26,innovate new solutions,Soft,,0.608,Medium,LLM,0.8,0.9
in-c537f69349c9b14d,2026-02-26,lead large features from idea to launch,Soft,,0.601,Medium,LLM,0.74,0.9
in-c537f69349c9b14d,2026-02-26,"write well-crafted, well-tested, readable, maintainable code",Hard,Create,0.713,Medium High,LLM,0.88,0.9
in-c537f69349c9b14d,2026-02-26,participate in code reviews,Hard,Evaluate,0.616,Medium,LLM,0.78,0.9
in-c537f69349c9b14d,2026-02-26,participate in on-call rotation,Hard,Apply,0.593,Medium Low,LLM,0.81,0.9
in-c537f69349c9b14d,2026-02-26,build foundational infrastructure,Hard,Create,0.716,Medium High,LLM,0.9,0.9
in-c537f69349c9b14d,2026-02-26,architect APIs and orchestration layers,Hard,Create,0.703,Medium High,LLM,0.81,0.9
in-cc977b538c3a4a86,2026-03-06,lead project work streams,Soft,,0.631,Medium,LLM,0.77,0.9
in-cc977b538c3a4a86,2026-03-06,review performance,Soft,,0.643,Medium,LLM,0.86,0.9
in-cc977b538c3a4a86,2026-03-06,identify areas for development,Soft,,0.636,Medium,LLM,0.8,0.9
in-cc977b538c3a4a86,2026-03-06,coordinate people-related projects,Soft,,0.649,Medium,LLM,0.9,0.9
in-cc977b538c3a4a86,2026-03-06,deliver change initiatives,Soft,,0.641,Medium,LLM,0.84,0.9
in-cc977b538c3a4a86,2026-03-06,business partner with teams,Soft,,0.661,Medium,LLM,0.78,0.9
in-c5d75e0c5b4f0888,2026-02-17,apply knowledge of compute programming models and compute architecture,Hard,Create,0.62,Medium,LLM,0.81,0.9
in-c5d75e0c5b4f0888,2026-02-17,craft tools for compute developers,Hard,Create,0.616,Medium,LLM,0.78,0.9
in-c5d75e0c5b4f0888,2026-02-17,write performance or correctness tools,Hard,Create,0.702,Medium High,LLM,0.8,0.9
in-c5d75e0c5b4f0888,2026-02-17,advance performance analysis and tuning for GPUs,Hard,Apply,0.616,Medium,LLM,0.78,0.9
in-c5d75e0c5b4f0888,2026-02-17,build tools to enable developers,Hard,Create,0.697,Medium,LLM,0.77,0.9
in-c5d75e0c5b4f0888,2026-02-17,develop performance analysis capability,Hard,Create,0.712,Medium High,LLM,0.87,0.9
in-c5d75e0c5b4f0888,2026-02-17,profile and analyze performance of applications and systems,Hard,Analyze,0.69,Medium,LLM,0.72,0.9
in-c5d75e0c5b4f0888,2026-02-17,work on profiler stack and application code,Hard,Analyze,0.614,Medium,LLM,0.76,0.9
in-c5d75e0c5b4f0888,2026-02-17,innovate next big features in tools,Hard,Create,0.694,Medium,LLM,0.75,0.9
in-c5d75e0c5b4f0888,2026-02-17,"program in C, C++ and scripting languages",Hard,Create,0.694,Medium,LLM,0.75,0.9
in-c5d75e0c5b4f0888,2026-02-17,design software,Hard,Create,0.703,Medium High,LLM,0.81,0.9
in-c5d75e0c5b4f0888,2026-02-17,debug software,Hard,Analyze,0.701,Medium High,LLM,0.8,0.9
in-c5d75e0c5b4f0888,2026-02-17,patch assembly code on CPUs or GPUs,Hard,Apply,0.691,Medium,LLM,0.72,0.9
in-c5d75e0c5b4f0888,2026-02-17,communicate effectively,Soft,,0.621,Medium,LLM,0.9,0.9
in-c5d75e0c5b4f0888,2026-02-17,collaborate with teams,Soft,,0.664,Medium,LLM,0.8,0.9
in-c5d75e0c5b4f0888,2026-02-17,interact with other teams,Soft,,0.659,Medium,LLM,0.77,0.9
in-cf33fce1da9e5f1f,2026-03-03,create global offer launch preparation,Hard,Create,0.673,Medium,LLM,0.8,0.9
in-cf33fce1da9e5f1f,2026-03-03,optimize global offer launch preparation,Hard,Create,0.675,Medium,LLM,0.82,0.9
in-cf33fce1da9e5f1f,2026-03-03,support global offer marketing managers,Soft,,0.61,Medium,LLM,0.81,0.9
in-cf33fce1da9e5f1f,2026-03-03,govern processes,Soft,,0.639,Medium,LLM,0.83,0.9
in-cf33fce1da9e5f1f,2026-03-03,standardize processes,Soft,,0.649,Medium,LLM,0.9,0.9
in-cf33fce1da9e5f1f,2026-03-03,automate processes,Hard,Create,0.68,Medium,LLM,0.86,0.9
in-cf33fce1da9e5f1f,2026-03-03,drive industrial components offer,Soft,,0.639,Medium,LLM,0.83,0.9
in-ce4ba705be083cdb,2026-01-22,"contribute to real-time control, safety, autonomy and mission execution",Hard,Apply,0.593,Medium Low,LLM,0.81,0.9
in-ce4ba705be083cdb,2026-01-22,"deliver reliable, high-performance software",Hard,Apply,0.632,Medium,LLM,0.9,0.9
in-ce4ba705be083cdb,2026-01-22,push the boundaries of what uncrewed systems can do,Hard,Apply,0.585,Medium Low,LLM,0.74,0.9
in-ce4ba705be083cdb,2026-01-22,build autonomous marine systems,Hard,Create,0.703,Medium High,LLM,0.81,0.9
in-ce4ba705be083cdb,2026-01-22,develop and operate Autonomous Underwater Vehicles (AUVs) and Autonomous Surface Vehicles (USVs),Hard,Create,0.681,Medium,LLM,0.66,0.9
in-ce4ba705be083cdb,2026-01-22,work at the intersection of advanced robotics and live field operations,Hard,Apply,0.588,Medium Low,LLM,0.77,0.9
in-ce4ba705be083cdb,2026-01-22,"deploy, test, or troubleshoot autonomous systems in operational environments",Hard,Evaluate,0.622,Medium,LLM,0.83,0.9
in-d058a60328482955,2025-12-09,design impactful user experiences,Hard,Create,0.705,Medium High,LLM,0.83,0.9
in-d058a60328482955,2025-12-09,organize visually-complex information,Hard,Analyze,0.716,Medium High,LLM,0.9,0.9
in-d058a60328482955,2025-12-09,test interactive prototypes,Hard,Create,0.625,Medium,LLM,0.85,0.9
in-d058a60328482955,2025-12-09,contribute to design system,Hard,Create,0.699,Medium,LLM,0.78,0.9
in-d058a60328482955,2025-12-09,collaborate with product managers and engineers,Soft,,0.61,Medium,LLM,0.81,0.9
in-d058a60328482955,2025-12-09,navigate ambiguity,Soft,,0.615,Medium,LLM,0.86,0.9
in-d058a60328482955,2025-12-09,thrive in fast-paced collaborative environment,Soft,,0.615,Medium,LLM,0.85,0.9
in-d058a60328482955,2025-12-09,showcase design impact via portfolio,Hard,Create,0.7,Medium High,LLM,0.79,0.9
in-d058a60328482955,2025-12-09,structure information and actions,Hard,Analyze,0.705,Medium High,LLM,0.83,0.9
in-d058a60328482955,2025-12-09,gather data on improvement performance,Hard,Create,0.619,Medium,LLM,0.8,0.9
in-c58b6cbd0462f519,2026-01-13,analyze business processes,Hard,Analyze,0.678,Medium,LLM,0.84,0.9
in-c58b6cbd0462f519,2026-01-13,safeguard sensitive information,Hard,Apply,0.578,Medium Low,LLM,0.89,0.9
in-c58b6cbd0462f519,2026-01-13,ensure data integrity,Soft,,0.69,Medium,LLM,0.79,0.9
in-c58b6cbd0462f519,2026-01-13,ensure privacy compliance,Hard,Analyze,0.677,Medium,LLM,0.83,0.9
in-c58b6cbd0462f519,2026-01-13,play a pivotal role in projects,Soft,,0.627,Medium,LLM,0.73,0.9
in-c58b6cbd0462f519,2026-01-13,collaborate with diverse teams,Soft,,0.664,Medium,LLM,0.8,0.9
in-c58b6cbd0462f519,2026-01-13,celebrate successes,Soft,,0.645,Medium,LLM,0.87,0.9
in-d7d35694d4becf69,2026-03-07,produce technical drawings,Hard,Create,0.707,Medium High,LLM,0.84,0.9
in-d7d35694d4becf69,2026-03-07,work closely with engineers,Soft,,0.606,Medium,LLM,0.78,0.9
in-d7d35694d4becf69,2026-03-07,work closely with automation specialists,Soft,,0.61,Medium,LLM,0.82,0.9
in-dca34ad867616996,2026-02-20,build cloud infrastructure,Hard,Create,0.678,Medium,LLM,0.84,0.9
in-dca34ad867616996,2026-02-20,look after network and tools,Hard,Apply,0.561,Medium Low,LLM,0.74,0.9
in-dca34ad867616996,2026-02-20,deliver for customers,Soft,,0.635,Medium,LLM,0.79,0.9
in-dca34ad867616996,2026-02-20,learn new technologies,Soft,,0.636,Medium,LLM,0.8,0.9
in-dca34ad867616996,2026-02-20,work with advanced tools and processes,Hard,Apply,0.563,Medium Low,LLM,0.77,0.9
in-dca34ad867616996,2026-02-20,ensure network fabrics and devices operate as expected,Hard,Evaluate,0.59,Medium Low,LLM,0.78,0.9
in-c795d5647c5b2fa6,2026-03-09,contribute innovative solutions,Hard,Apply,0.603,Medium,LLM,0.89,0.9
in-c795d5647c5b2fa6,2026-03-09,solve problems,Soft,,0.608,Medium,LLM,0.8,0.9
in-c795d5647c5b2fa6,2026-03-09,develop hardware systems,Hard,Create,0.704,Medium High,LLM,0.82,0.9
in-c795d5647c5b2fa6,2026-03-09,integrate hardware systems,Hard,Create,0.707,Medium High,LLM,0.84,0.9
in-c795d5647c5b2fa6,2026-03-09,collaborate with a multi-disciplinary team,Soft,,0.667,Medium,LLM,0.83,0.9
in-c795d5647c5b2fa6,2026-03-09,design elegantly,Hard,Create,0.705,Medium High,LLM,0.83,0.9
in-c795d5647c5b2fa6,2026-03-09,dive into details,Soft,,0.602,Medium,LLM,0.75,0.9
in-c795d5647c5b2fa6,2026-03-09,elevate conversations,Soft,,0.621,Medium,LLM,0.9,0.9
in-c795d5647c5b2fa6,2026-03-09,ensure alignment with user experience,Soft,,0.608,Medium,LLM,0.8,0.9
in-c795d5647c5b2fa6,2026-03-09,ensure alignment with product vision,Soft,,0.607,Medium,LLM,0.79,0.9
in-c795d5647c5b2fa6,2026-03-09,communicate with empathy,Soft,,0.694,Medium,LLM,0.82,0.9
in-c795d5647c5b2fa6,2026-03-09,communicate with precision,Soft,,0.613,Medium,LLM,0.84,0.9
in-c795d5647c5b2fa6,2026-03-09,tailor messages to resonate across audiences,Soft,,0.608,Medium,LLM,0.8,0.9
in-c795d5647c5b2fa6,2026-03-09,own critical aspects of electrical architecture,Hard,Create,0.633,Medium,LLM,0.91,0.9
in-c795d5647c5b2fa6,2026-03-09,own critical aspects of electrical implementation,Hard,Apply,0.622,Medium,LLM,0.82,0.9
in-c795d5647c5b2fa6,2026-03-09,design schematics,Hard,Create,0.707,Medium High,LLM,0.84,0.9
in-c795d5647c5b2fa6,2026-03-09,design layout,Hard,Create,0.699,Medium,LLM,0.78,0.9
in-c795d5647c5b2fa6,2026-03-09,bring up hardware,Hard,Apply,0.586,Medium Low,LLM,0.75,0.9
in-c795d5647c5b2fa6,2026-03-09,debug hardware,Hard,Analyze,0.701,Medium High,LLM,0.8,0.9
in-c795d5647c5b2fa6,2026-03-09,validate hardware,Hard,Evaluate,0.707,Medium High,LLM,0.84,0.9
in-c795d5647c5b2fa6,2026-03-09,thrive in ambiguity,Soft,,0.604,Medium,LLM,0.77,0.9
in-c795d5647c5b2fa6,2026-03-09,bring clarity through structured thinking,Soft,,0.611,Medium,LLM,0.82,0.9
in-c795d5647c5b2fa6,2026-03-09,bring clarity through creative thinking,Soft,,0.61,Medium,LLM,0.81,0.9
in-da1eee9312990cd0,2025-11-15,build data pipelines,Hard,Create,0.699,Medium,LLM,0.78,0.9
in-da1eee9312990cd0,2025-11-15,build dashboards,Hard,Create,0.705,Medium High,LLM,0.83,0.9
in-da1eee9312990cd0,2025-11-15,enhance reliability of data solutions,Hard,Create,0.701,Medium High,LLM,0.8,0.9
in-da1eee9312990cd0,2025-11-15,enhance performance of data solutions,Hard,Create,0.701,Medium High,LLM,0.8,0.9
in-da1eee9312990cd0,2025-11-15,identify defect trends,Hard,Analyze,0.702,Medium High,LLM,0.8,0.9
in-da1eee9312990cd0,2025-11-15,drive proactive maintenance,Soft,,0.643,Medium,LLM,0.85,0.9
in-da1eee9312990cd0,2025-11-15,deliver critical insights,Soft,,0.612,Medium,LLM,0.83,0.9
in-da1eee9312990cd0,2025-11-15,deliver decision support,Soft,,0.611,Medium,LLM,0.82,0.9
in-da1eee9312990cd0,2025-11-15,take ownership of data solutions,Soft,,0.604,Medium,LLM,0.77,0.9
in-da1eee9312990cd0,2025-11-15,empower engineers,Soft,,0.613,Medium,LLM,0.84,0.9
in-e1f6fb04d77bbcd3,2026-03-10,design scalable real-time data streaming platforms,Hard,Create,0.676,Medium,LLM,0.83,0.9
in-e1f6fb04d77bbcd3,2026-03-10,build scalable real-time data streaming platforms,Hard,Create,0.675,Medium,LLM,0.82,0.9
in-e1f6fb04d77bbcd3,2026-03-10,manage scalable real-time data streaming platforms,Hard,Apply,0.646,Medium,LLM,0.83,0.9
in-e1f6fb04d77bbcd3,2026-03-10,build event-driven data platforms,Hard,Create,0.676,Medium,LLM,0.83,0.9
