job_id,job_date,sentence_id,sentence_raw,sentence_clean,sentence_en
in-6b3c768b99599988,2026-03-10,in-6b3c768b99599988_0036,Technical Capacity – is a skilled and technically competent engineer – a person whose technical skills are respected and sought out.,Technical Capacity – is a skilled and technically competent engineer – a person whose technical skills are respected and sought out.,Technical Capacity – is a skilled and technically competent engineer – a person whose technical skills are respected and sought out.
in-6b3c768b99599988,2026-03-10,in-6b3c768b99599988_0037,"Quality Expertise – always learning about the profession and continuously keeping abreast of new trends, tools, techniques, regulations, and requirements.","Quality Expertise – always learning about the profession and continuously keeping abreast of new trends, tools, techniques, regulations, and requirements.","Quality Expertise – always learning about the profession and continuously keeping abreast of new trends, tools, techniques, regulations, and requirements."
in-6b3c768b99599988,2026-03-10,in-6b3c768b99599988_0038,Problem Solving: uses rigorous logic and methods to solve problems producing effective solutions to problem statements.,Problem Solving: uses rigorous logic and methods to solve problems producing effective solutions to problem statements.,Problem Solving: uses rigorous logic and methods to solve problems producing effective solutions to problem statements.
in-6b3c768b99599988,2026-03-10,in-6b3c768b99599988_0039,"Time Managements: concentrating effort on priorities and overall planning, situational awareness, and response to what is due now, short and long term.","Time Managements: concentrating effort on priorities and overall planning, situational awareness, and response to what is due now, short and long term.","Time Managements: concentrating effort on priorities and overall planning, situational awareness, and response to what is due now, short and long term."
in-6b3c768b99599988,2026-03-10,in-6b3c768b99599988_0040,"Business Acumen: Understands policies, practices, technology, trends, and information and how those affect the business; including written communication.","Business Acumen: Understands policies, practices, technology, trends, and information and how those affect the business; including written communication.","Business Acumen: Understands policies, practices, technology, trends, and information and how those affect the business; including written communication."
in-6b3c768b99599988,2026-03-10,in-6b3c768b99599988_0041,"Salary Range: $70,000\\-$75,000 \\+ bonus We offer a comprehensive benefits package, including Medical/Rx, Dental, Vision, Flexible Spending Accounts, Basic Life/AD\\&D (includes coverage for dependents 100% Company paid), Short\\-Term Disability, Long\\-Term Disability (100% Company paid), Supplemental Life/AD\\&D, 401(k) with Company match, tuition assistance after 1 year, paid time off, and 11 paid holidays.","Salary Range: $70,000 -$75,000 + bonus We offer a comprehensive benefits package, including Medical/Rx, Dental, Vision, Flexible Spending Accounts, Basic Life/AD &D (includes coverage for dependents 100% Company paid), Short -Term Disability, Long -Term Disability (100% Company paid), Supplemental Life/AD &D, 401(k) with Company match, tuition assistance after 1 year, paid time off, and 11 paid holidays.","Salary Range: $70,000 -$75,000 + bonus We offer a comprehensive benefits package, including Medical/Rx, Dental, Vision, Flexible Spending Accounts, Basic Life/AD &D (includes coverage for dependents 100% Company paid), Short -Term Disability, Long -Term Disability (100% Company paid), Supplemental Life/AD &D, 401(k) with Company match, tuition assistance after 1 year, paid time off, and 11 paid holidays."
in-6b3c768b99599988,2026-03-10,in-6b3c768b99599988_0042,Job Type: Full\\-time Benefits: * 401(k) * Dental insurance * Health insurance * Paid time off * Vision insurance Work Location: In person,Job Type: Full -time Benefits: 401(k) Dental insurance Health insurance Paid time off Vision insurance Work Location: In person,Job Type: Full -time Benefits: 401(k) Dental insurance Health insurance Paid time off Vision insurance Work Location: In person
in-1a762fe717afacbe,2026-03-11,in-1a762fe717afacbe_0001,"Closing Date (MM/DD/YYYY): 03/25/2026 Worker Type: Permanent Language(s) Required: English Term Duration (in months): Salary Range (plus eligible to receive a performance based incentive, applicable to position) : $105,145 \\- $142,255 **Why FCC?** **At FCC, we’re proud to be 100% invested in Canadian agriculture and food.","Closing Date (MM/DD/YYYY): 03/25/2026 Worker Type: Permanent Language(s) Required: English Term Duration (in months): Salary Range (plus eligible to receive a performance based incentive, applicable to position) : $105,145 - $142,255 Why FCC? At FCC, we’re proud to be 100% invested in Canadian agriculture and food.","Closing Date (MM/DD/YYYY): 03/25/2026 Worker Type: Permanent Language(s) Required: English Term Duration (in months): Salary Range (plus eligible to receive a performance based incentive, applicable to position) : $105,145 - $142,255 Why FCC? At FCC, we’re proud to be 100% invested in Canadian agriculture and food."
in-1a762fe717afacbe,2026-03-11,in-1a762fe717afacbe_0002,"As a Senior Data Developer, you’ll play a critical role in ensuring FCC’s lending data is trusted, accurate , timely , and ready to drive decision\\-making across the organization.","As a Senior Data Developer, you’ll play a critical role in ensuring FCC’s lending data is trusted, accurate , timely , and ready to drive decision -making across the organization.","As a Senior Data Developer, you’ll play a critical role in ensuring FCC’s lending data is trusted, accurate , timely , and ready to drive decision -making across the organization."
in-1a762fe717afacbe,2026-03-11,in-1a762fe717afacbe_0003,"Acting as a senior technical contributor and informal technical lead, you will design and build modern, cloud\\-based data pipelines that move loan\\-related data from lending systems into the enterprise Business Vault using Data Vault 2\\.0 methodologies.","Acting as a senior technical contributor and informal technical lead, you will design and build modern, cloud -based data pipelines that move loan -related data from lending systems into the enterprise Business Vault using Data Vault 2 .0 methodologies.","Acting as a senior technical contributor and informal technical lead, you will design and build modern, cloud -based data pipelines that move loan -related data from lending systems into the enterprise Business Vault using Data Vault 2 .0 methodologies."
in-1a762fe717afacbe,2026-03-11,in-1a762fe717afacbe_0004,"Your work will directly enable high‑quality reporting, risk analysis, and financial insights that support FCC’s business and strategic objectives .","Your work will directly enable high‑quality reporting, risk analysis, and financial insights that support FCC’s business and strategic objectives .","Your work will directly enable high‑quality reporting, risk analysis, and financial insights that support FCC’s business and strategic objectives ."
in-1a762fe717afacbe,2026-03-11,in-1a762fe717afacbe_0005,"In this role, you’ll collaborate closely with product owners, analysts, architects, and other developers to design end‑to‑end data solutions, while also remaining hands‑on with coding, testing, and deployment.","In this role, you’ll collaborate closely with product owners, analysts, architects, and other developers to design end‑to‑end data solutions, while also remaining hands‑on with coding, testing, and deployment.","In this role, you’ll collaborate closely with product owners, analysts, architects, and other developers to design end‑to‑end data solutions, while also remaining hands‑on with coding, testing, and deployment."
in-1a762fe717afacbe,2026-03-11,in-1a762fe717afacbe_0006,"We encourage you to apply anyway.* **You belong here** At FCC, we’re committed to creating an inclusive, equitable and accessible workplace – one that reflects the communities where we live, work and play.","We encourage you to apply anyway. You belong here At FCC, we’re committed to creating an inclusive, equitable and accessible workplace – one that reflects the communities where we live, work and play.","We encourage you to apply anyway. You belong here At FCC, we’re committed to creating an inclusive, equitable and accessible workplace – one that reflects the communities where we live, work and play."
in-1a762fe717afacbe,2026-03-11,in-1a762fe717afacbe_0007,"Our team is made stronger through diversity, and we’re dedicated to building a workforce that brings together a range of backgrounds, abilities and perspectives.","Our team is made stronger through diversity, and we’re dedicated to building a workforce that brings together a range of backgrounds, abilities and perspectives.","Our team is made stronger through diversity, and we’re dedicated to building a workforce that brings together a range of backgrounds, abilities and perspectives."
in-1a762fe717afacbe,2026-03-11,in-1a762fe717afacbe_0008,"We encourage qualified applicants to apply, including members of these four employment equity groups: • Indigenous Peoples • Members of visible minority groups • Persons with disabilities • Women **Accessibility and accommodations** To support an inclusive and accessible candidate experience, we encourage anyone needing an adjustment or accommodation during any stage of the recruitment process to email us at: TalentSupplyRecherch@fcc\\-fac.ca .","We encourage qualified applicants to apply, including members of these four employment equity groups: • Indigenous Peoples • Members of visible minority groups • Persons with disabilities • Women Accessibility and accommodations To support an inclusive and accessible candidate experience, we encourage anyone needing an adjustment or accommodation during any stage of the recruitment process to email us at: TalentSupplyRecherch@fcc -fac.ca .","We encourage qualified applicants to apply, including members of these four employment equity groups: • Indigenous Peoples • Members of visible minority groups • Persons with disabilities • Women Accessibility and accommodations To support an inclusive and accessible candidate experience, we encourage anyone needing an adjustment or accommodation during any stage of the recruitment process to email us at: TalentSupplyRecherch@fcc -fac.ca ."
in-1a762fe717afacbe,2026-03-11,in-1a762fe717afacbe_0009,An HR partner will respond and work with applicants who request a reasonable accommodation.,An HR partner will respond and work with applicants who request a reasonable accommodation.,An HR partner will respond and work with applicants who request a reasonable accommodation.
in-1a762fe717afacbe,2026-03-11,in-1a762fe717afacbe_0010,Information received in relation to accommodation requests will not impact hiring decisions.,Information received in relation to accommodation requests will not impact hiring decisions.,Information received in relation to accommodation requests will not impact hiring decisions.
in-7451d7440fd62236,2026-03-04,in-7451d7440fd62236_0001,**About Airwallex** Airwallex is the only unified payments and financial platform for global businesses.,About Airwallex Airwallex is the only unified payments and financial platform for global businesses.,About Airwallex Airwallex is the only unified payments and financial platform for global businesses.
in-7451d7440fd62236,2026-03-04,in-7451d7440fd62236_0006,"If you’re ready to do the most ambitious work of your career, join us. **Attributes We Value** We hire successful builders with founder\\-like energy who want real impact, accelerated learning, and true ownership.","If you’re ready to do the most ambitious work of your career, join us. Attributes We Value We hire successful builders with founder -like energy who want real impact, accelerated learning, and true ownership.","If you’re ready to do the most ambitious work of your career, join us. Attributes We Value We hire successful builders with founder -like energy who want real impact, accelerated learning, and true ownership."
in-7451d7440fd62236,2026-03-04,in-7451d7440fd62236_0012,"If that sounds like you, let’s build what’s next. **About The Team** The Data\\+AI Infra team is tasked with providing our data engineering and analytics teams with the right tools.","If that sounds like you, let’s build what’s next. About The Team The Data +AI Infra team is tasked with providing our data engineering and analytics teams with the right tools.","If that sounds like you, let’s build what’s next. About The Team The Data +AI Infra team is tasked with providing our data engineering and analytics teams with the right tools."
in-7451d7440fd62236,2026-03-04,in-7451d7440fd62236_0013,"You will be responsible for developing and maintaining the data infrastructure, incorporating technologies such as **Kafka, Flink, or Spark**.","You will be responsible for developing and maintaining the data infrastructure, incorporating technologies such as Kafka, Flink, or Spark.","You will be responsible for developing and maintaining the data infrastructure, incorporating technologies such as Kafka, Flink, or Spark."
in-7451d7440fd62236,2026-03-04,in-7451d7440fd62236_0014,"Additionally, you will create and enhance tooling and platforms to empower the engineering team with improved self\\-service capabilities.","Additionally, you will create and enhance tooling and platforms to empower the engineering team with improved self -service capabilities.","Additionally, you will create and enhance tooling and platforms to empower the engineering team with improved self -service capabilities."
in-7451d7440fd62236,2026-03-04,in-7451d7440fd62236_0015,"For Staff level, we expect you to have over 10 years or at least 8 years experience.","For Staff level, we expect you to have over 10 years or at least 8 years experience.","For Staff level, we expect you to have over 10 years or at least 8 years experience."
in-7451d7440fd62236,2026-03-04,in-7451d7440fd62236_0016,You should be able to demonstrate more in \\- depth understanding in the complexity of projects and the design of code systems.,You should be able to demonstrate more in - depth understanding in the complexity of projects and the design of code systems.,You should be able to demonstrate more in - depth understanding in the complexity of projects and the design of code systems.
in-7451d7440fd62236,2026-03-04,in-7451d7440fd62236_0017,"For Senior level, we expect you to have around 6 years or at least 5 years experience.","For Senior level, we expect you to have around 6 years or at least 5 years experience.","For Senior level, we expect you to have around 6 years or at least 5 years experience."
in-7451d7440fd62236,2026-03-04,in-7451d7440fd62236_0018,"You should be able to solve problems related to coding and system design independently. **Who You Are** * 5\\+ years of DevOps engineering experience. * Demonstrated expertise in **Kubernetes, Terraform, and GitOps** * Data streaming engineering experience.","You should be able to solve problems related to coding and system design independently. Who You Are 5 + years of DevOps engineering experience. Demonstrated expertise in Kubernetes, Terraform, and GitOps Data streaming engineering experience.","You should be able to solve problems related to coding and system design independently. Who You Are 5 + years of DevOps engineering experience. Demonstrated expertise in Kubernetes, Terraform, and GitOps Data streaming engineering experience."
in-7451d7440fd62236,2026-03-04,in-7451d7440fd62236_0019,"Prior experience working with data streaming platforms such as **Kafka, Flink or Spark.** * Hands\\-on experience with at least one programming language preferably Python, Golang, or Java. * Bachelor degree or above in computer science or engineering related majors. **Applicant Safety Policy: Fraud and Third\\-Party Recruiters** *To protect you from recruitment scams, please be aware that Airwallex will not ask for bank details, sensitive ID numbers (i.e. passport), or any form of payment during the application or interview process.","Prior experience working with data streaming platforms such as Kafka, Flink or Spark. Hands -on experience with at least one programming language preferably Python, Golang, or Java. Bachelor degree or above in computer science or engineering related majors. Applicant Safety Policy: Fraud and Third -Party Recruiters To protect you from recruitment scams, please be aware that Airwallex will not ask for bank details, sensitive ID numbers (i.e. passport), or any form of payment during the application or interview process.","Prior experience working with data streaming platforms such as Kafka, Flink or Spark. Hands -on experience with at least one programming language preferably Python, Golang, or Java. Bachelor degree or above in computer science or engineering related majors. Applicant Safety Policy: Fraud and Third -Party Recruiters To protect you from recruitment scams, please be aware that Airwallex will not ask for bank details, sensitive ID numbers (i.e. passport), or any form of payment during the application or interview process."
in-7451d7440fd62236,2026-03-04,in-7451d7440fd62236_0023,"Search firms/recruiters submitting resumes to Airwallex on an unsolicited basis shall be deemed to accept this condition, regardless of any other provision to the contrary.* **Equal opportunity** Airwallex is proud to be an equal opportunity employer.","Search firms/recruiters submitting resumes to Airwallex on an unsolicited basis shall be deemed to accept this condition, regardless of any other provision to the contrary. Equal opportunity Airwallex is proud to be an equal opportunity employer.","Search firms/recruiters submitting resumes to Airwallex on an unsolicited basis shall be deemed to accept this condition, regardless of any other provision to the contrary. Equal opportunity Airwallex is proud to be an equal opportunity employer."
in-453e12094f67cfc1,2026-03-10,in-453e12094f67cfc1_0001,"**JOB** **TITLE**: Wire Person **SALARY**: Competitive **HOURS**: 37 ½ hours per wk \\- Mon – Thurs 0815 – 1700/ Fri 0815 – 1245 (Overtime hours possible) **LOCATION**: Norwich, NR7 At the forefront of modern defence, MSI\\-Defence Systems Ltd (MSI\\-DS) specialise in advanced Remote Weapon Stations for land\\-based counter\\-drone and naval applications, helping armed forces to stay ahead of rapidly evolving threats.","JOB TITLE: Wire Person SALARY: Competitive HOURS: 37 ½ hours per wk - Mon – Thurs 0815 – 1700/ Fri 0815 – 1245 (Overtime hours possible) LOCATION: Norwich, NR7 At the forefront of modern defence, MSI -Defence Systems Ltd (MSI -DS) specialise in advanced Remote Weapon Stations for land -based counter -drone and naval applications, helping armed forces to stay ahead of rapidly evolving threats.","JOB TITLE: Wire Person SALARY: Competitive HOURS: 37 ½ hours per wk - Mon – Thurs 0815 – 1700/ Fri 0815 – 1245 (Overtime hours possible) LOCATION: Norwich, NR7 At the forefront of modern defence, MSI -Defence Systems Ltd (MSI -DS) specialise in advanced Remote Weapon Stations for land -based counter -drone and naval applications, helping armed forces to stay ahead of rapidly evolving threats."
in-453e12094f67cfc1,2026-03-10,in-453e12094f67cfc1_0002,"With almost 140 years of defence manufacturing expertise, we deliver innovative, cost\\-effective solutions engineered to meet the most demanding and stringent operational requirements.","With almost 140 years of defence manufacturing expertise, we deliver innovative, cost -effective solutions engineered to meet the most demanding and stringent operational requirements.","With almost 140 years of defence manufacturing expertise, we deliver innovative, cost -effective solutions engineered to meet the most demanding and stringent operational requirements."
in-453e12094f67cfc1,2026-03-10,in-453e12094f67cfc1_0003,"As a trusted supplier to the UK Armed Forces and more than 40 militaries worldwide, our class\\-leading products surpass capability expectations whilst also offering unrivalled through\\-life in service support.","As a trusted supplier to the UK Armed Forces and more than 40 militaries worldwide, our class -leading products surpass capability expectations whilst also offering unrivalled through -life in service support.","As a trusted supplier to the UK Armed Forces and more than 40 militaries worldwide, our class -leading products surpass capability expectations whilst also offering unrivalled through -life in service support."
in-453e12094f67cfc1,2026-03-10,in-453e12094f67cfc1_0004,"We are currently in a phase of strategic growth, investing in new technologies, expanding our global footprint, and strengthening our position as a leader in next\\-generation defence systems.","We are currently in a phase of strategic growth, investing in new technologies, expanding our global footprint, and strengthening our position as a leader in next -generation defence systems.","We are currently in a phase of strategic growth, investing in new technologies, expanding our global footprint, and strengthening our position as a leader in next -generation defence systems."
in-453e12094f67cfc1,2026-03-10,in-453e12094f67cfc1_0005,This growth is driven by our people.,This growth is driven by our people.,This growth is driven by our people.
in-453e12094f67cfc1,2026-03-10,in-453e12094f67cfc1_0006,"We are a people\\-centric organisation that values collaboration, innovation, and integrity, and we actively support work–life balance, continuous learning, and long\\-term career progression.","We are a people -centric organisation that values collaboration, innovation, and integrity, and we actively support work–life balance, continuous learning, and long -term career progression.","We are a people -centric organisation that values collaboration, innovation, and integrity, and we actively support work–life balance, continuous learning, and long -term career progression."
in-453e12094f67cfc1,2026-03-10,in-453e12094f67cfc1_0007,"Joining us means becoming part of a forward\\-looking business where your expertise is valued, your development is supported, and your work makes a real\\-world impact. **About the role:** Reporting to the Wiring Supervisor, the Wire Person will be responsible for wiring a range of intricate world class products.","Joining us means becoming part of a forward -looking business where your expertise is valued, your development is supported, and your work makes a real -world impact. About the role: Reporting to the Wiring Supervisor, the Wire Person will be responsible for wiring a range of intricate world class products.","Joining us means becoming part of a forward -looking business where your expertise is valued, your development is supported, and your work makes a real -world impact. About the role: Reporting to the Wiring Supervisor, the Wire Person will be responsible for wiring a range of intricate world class products."
in-453e12094f67cfc1,2026-03-10,in-453e12094f67cfc1_0008,Excellent Soldering skills and attention to detail is required to ensure the equipment is manufactured to the highest industry standards.,Excellent Soldering skills and attention to detail is required to ensure the equipment is manufactured to the highest industry standards.,Excellent Soldering skills and attention to detail is required to ensure the equipment is manufactured to the highest industry standards.
in-453e12094f67cfc1,2026-03-10,in-453e12094f67cfc1_0009,"Physical Demands \\& Work Environment: * Working as part of the Wiring Team but also required to work and communicate with other departments during production such as Mechanical Fitters, Test Engineers and Engineering. * Opportunity to travel overseas (on occasions) to support FSE department, which is optional. * Working in a modern manufacturing facility * Pressurised role working to tight time schedules.","Physical Demands & Work Environment: Working as part of the Wiring Team but also required to work and communicate with other departments during production such as Mechanical Fitters, Test Engineers and Engineering. Opportunity to travel overseas (on occasions) to support FSE department, which is optional. Working in a modern manufacturing facility Pressurised role working to tight time schedules.","Physical Demands & Work Environment: Working as part of the Wiring Team but also required to work and communicate with other departments during production such as Mechanical Fitters, Test Engineers and Engineering. Opportunity to travel overseas (on occasions) to support FSE department, which is optional. Working in a modern manufacturing facility Pressurised role working to tight time schedules."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0001,Our Supply Chain team is on a mission to streamline and improve performance right across the network.,Our Supply Chain team is on a mission to streamline and improve performance right across the network.,Our Supply Chain team is on a mission to streamline and improve performance right across the network.
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0002,"As our Performance \\& Insights Manager, you’ll shape how products move from supplier to shelf and help us make smarter, faster, and more customer‑focused decisions.","As our Performance & Insights Manager, you’ll shape how products move from supplier to shelf and help us make smarter, faster, and more customer‑focused decisions.","As our Performance & Insights Manager, you’ll shape how products move from supplier to shelf and help us make smarter, faster, and more customer‑focused decisions."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0003,"You’ll lead a small team of analysts, partner with experts across the business, and take on high‑impact problems that will stretch your thinking and grow capability.","You’ll lead a small team of analysts, partner with experts across the business, and take on high‑impact problems that will stretch your thinking and grow capability.","You’ll lead a small team of analysts, partner with experts across the business, and take on high‑impact problems that will stretch your thinking and grow capability."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0004,"You’ll enjoy simplifying the complex, influencing across teams, and helping others see opportunities for better ways of working.","You’ll enjoy simplifying the complex, influencing across teams, and helping others see opportunities for better ways of working.","You’ll enjoy simplifying the complex, influencing across teams, and helping others see opportunities for better ways of working."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0005,"We welcome applications from individuals of all ages, cultural backgrounds, abilities, sexual orientations, and gender identities.","We welcome applications from individuals of all ages, cultural backgrounds, abilities, sexual orientations, and gender identities.","We welcome applications from individuals of all ages, cultural backgrounds, abilities, sexual orientations, and gender identities."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0006,"We strongly encourage Aboriginal and Torres Strait Islander peoples to apply and join us in shaping a workplace that celebrates First Nations voices, perspectives, and contributions.","We strongly encourage Aboriginal and Torres Strait Islander peoples to apply and join us in shaping a workplace that celebrates First Nations voices, perspectives, and contributions.","We strongly encourage Aboriginal and Torres Strait Islander peoples to apply and join us in shaping a workplace that celebrates First Nations voices, perspectives, and contributions."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0007,"Please note, you must be age 15 or over to apply for a role at Bunnings.","Please note, you must be age 15 or over to apply for a role at Bunnings.","Please note, you must be age 15 or over to apply for a role at Bunnings."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0008,"We’re all about fairness at Bunnings, and our team’s here to support you every step of the way.","We’re all about fairness at Bunnings, and our team’s here to support you every step of the way.","We’re all about fairness at Bunnings, and our team’s here to support you every step of the way."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0009,"If you need any adjustments, just let us know \\- we’re here to help.","If you need any adjustments, just let us know - we’re here to help.","If you need any adjustments, just let us know - we’re here to help."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0010,"If you’ve got the experience, skills, and drive to grow \\- but don’t quite nail every part of the job description \\- we still want to hear from you.","If you’ve got the experience, skills, and drive to grow - but don’t quite nail every part of the job description - we still want to hear from you.","If you’ve got the experience, skills, and drive to grow - but don’t quite nail every part of the job description - we still want to hear from you."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0011,"For support, contact us at jobs@bunnings.com.au .","For support, contact us at jobs@bunnings.com.au .","For support, contact us at jobs@bunnings.com.au ."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0012,"Bunnings reserves the right to close job advertisements at any time, so we encourage you to apply early.","Bunnings reserves the right to close job advertisements at any time, so we encourage you to apply early.","Bunnings reserves the right to close job advertisements at any time, so we encourage you to apply early."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0013,"We do not accept unsolicited resumes from recruitment agencies, as we have a dedicated internal Talent Acquisition team managing all hiring processes. **About Us** Bunnings is the leading retailer of home improvement and lifestyle products in Australia and New Zealand.","We do not accept unsolicited resumes from recruitment agencies, as we have a dedicated internal Talent Acquisition team managing all hiring processes. About Us Bunnings is the leading retailer of home improvement and lifestyle products in Australia and New Zealand.","We do not accept unsolicited resumes from recruitment agencies, as we have a dedicated internal Talent Acquisition team managing all hiring processes. About Us Bunnings is the leading retailer of home improvement and lifestyle products in Australia and New Zealand."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0014,"We're proud to support project builders, commercial tradespeople and the housing industry through our network of stores, trade centres, frame and truss sites and online.","We're proud to support project builders, commercial tradespeople and the housing industry through our network of stores, trade centres, frame and truss sites and online.","We're proud to support project builders, commercial tradespeople and the housing industry through our network of stores, trade centres, frame and truss sites and online."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0015,"At Bunnings, our purpose is simple: we’re here to inspire people to have a red hot go!","At Bunnings, our purpose is simple: we’re here to inspire people to have a red hot go!","At Bunnings, our purpose is simple: we’re here to inspire people to have a red hot go!"
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0016,"Whether that's backing our team to grow, supporting customers to take on new projects, or helping communities make a real difference.","Whether that's backing our team to grow, supporting customers to take on new projects, or helping communities make a real difference.","Whether that's backing our team to grow, supporting customers to take on new projects, or helping communities make a real difference."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0017,"By joining our passionate and diverse team, you will be part of a culture that encourages you to roll up your sleeves and build something great together.","By joining our passionate and diverse team, you will be part of a culture that encourages you to roll up your sleeves and build something great together.","By joining our passionate and diverse team, you will be part of a culture that encourages you to roll up your sleeves and build something great together."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0018,"If you’re ready to have a go, apply today. *Please note if you are offered a role with us, background checks may be required.","If you’re ready to have a go, apply today. Please note if you are offered a role with us, background checks may be required.","If you’re ready to have a go, apply today. Please note if you are offered a role with us, background checks may be required."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0019,"This can include police, employment, medical and qualification checks.","This can include police, employment, medical and qualification checks.","This can include police, employment, medical and qualification checks."
in-d9662784dba24854,2026-03-05,in-d9662784dba24854_0020,"If a police check search returns a criminal record, Bunnings will assess whether the record impacts your ability to perform the key requirements of the role.*","If a police check search returns a criminal record, Bunnings will assess whether the record impacts your ability to perform the key requirements of the role.","If a police check search returns a criminal record, Bunnings will assess whether the record impacts your ability to perform the key requirements of the role."
in-e41f866e2942c74c,2026-03-06,in-e41f866e2942c74c_0001,We are seeking an experienced **Embedded Software Engineer (Rust)** to join our Platform team (folks looking after the spacecraft).,We are seeking an experienced Embedded Software Engineer (Rust) to join our Platform team (folks looking after the spacecraft).,We are seeking an experienced Embedded Software Engineer (Rust) to join our Platform team (folks looking after the spacecraft).
in-e41f866e2942c74c,2026-03-06,in-e41f866e2942c74c_0002,"The successful candidate will play a crucial role in developing software for our satellite systems, contributing to the expansion and enhancement of our space\\-based data collection capabilities.","The successful candidate will play a crucial role in developing software for our satellite systems, contributing to the expansion and enhancement of our space -based data collection capabilities.","The successful candidate will play a crucial role in developing software for our satellite systems, contributing to the expansion and enhancement of our space -based data collection capabilities."
in-e41f866e2942c74c,2026-03-06,in-e41f866e2942c74c_0003,"Ideal candidates will embrace the commercialization of nanosatellite systems and adapt to low\\-cost, fast\\-paced systems design, development, and implementation methodologies that set Spire apart from our competition.","Ideal candidates will embrace the commercialization of nanosatellite systems and adapt to low -cost, fast -paced systems design, development, and implementation methodologies that set Spire apart from our competition.","Ideal candidates will embrace the commercialization of nanosatellite systems and adapt to low -cost, fast -paced systems design, development, and implementation methodologies that set Spire apart from our competition."
in-e41f866e2942c74c,2026-03-06,in-e41f866e2942c74c_0004,Access to US export\\-controlled software and/or technology may be required for this role.,Access to US export -controlled software and/or technology may be required for this role.,Access to US export -controlled software and/or technology may be required for this role.
in-e41f866e2942c74c,2026-03-06,in-e41f866e2942c74c_0005,"Its proprietary data and algorithms provide the most advanced maritime, aviation, and weather tracking in the world.","Its proprietary data and algorithms provide the most advanced maritime, aviation, and weather tracking in the world.","Its proprietary data and algorithms provide the most advanced maritime, aviation, and weather tracking in the world."
in-e41f866e2942c74c,2026-03-06,in-e41f866e2942c74c_0006,"In addition to its constellation, Spire’s data infrastructure includes a global ground station network and 24/7 operations that provide real\\-time global coverage of every point on Earth. *Spire is Global and our success draws upon the diverse viewpoints, skills and experiences of our employees.","In addition to its constellation, Spire’s data infrastructure includes a global ground station network and 24/7 operations that provide real -time global coverage of every point on Earth. Spire is Global and our success draws upon the diverse viewpoints, skills and experiences of our employees.","In addition to its constellation, Spire’s data infrastructure includes a global ground station network and 24/7 operations that provide real -time global coverage of every point on Earth. Spire is Global and our success draws upon the diverse viewpoints, skills and experiences of our employees."
in-e41f866e2942c74c,2026-03-06,in-e41f866e2942c74c_0007,"We are proud to be an equal opportunity employer and are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, marital status, disability, gender identity or veteran status.* *To help* *maintain* *a safe and secure workplace for Spire employees, all candidates who receive a conditional offer will* *be required**to complete a background check**.","We are proud to be an equal opportunity employer and are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, marital status, disability, gender identity or veteran status. To help maintain a safe and secure workplace for Spire employees, all candidates who receive a conditional offer will be requiredto complete a background check.","We are proud to be an equal opportunity employer and are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, marital status, disability, gender identity or veteran status. To help maintain a safe and secure workplace for Spire employees, all candidates who receive a conditional offer will be requiredto complete a background check."
in-e41f866e2942c74c,2026-03-06,in-e41f866e2942c74c_0008,"This* *may include criminal history and employment verification.* *Please take a moment to review* *Spire's Global Data Privacy Notice for Employees, Contractors, Candidates and Visitors**, as well as**Spire's Privacy Policy.* *Kindly be advised that communication regarding your application may come from @spire.com, @recruiting.spire.com, or from Candidate.fyi (our scheduling tool).*","This may include criminal history and employment verification. Please take a moment to review Spire's Global Data Privacy Notice for Employees, Contractors, Candidates and Visitors, as well asSpire's Privacy Policy. Kindly be advised that communication regarding your application may come from @spire.com, @recruiting.spire.com, or from Candidate.fyi (our scheduling tool).","This may include criminal history and employment verification. Please take a moment to review Spire's Global Data Privacy Notice for Employees, Contractors, Candidates and Visitors, as well asSpire's Privacy Policy. Kindly be advised that communication regarding your application may come from @spire.com, @recruiting.spire.com, or from Candidate.fyi (our scheduling tool)."
